ensembl_id,gene_symbol,log2FoldChange,padj
ENSG00000197343,ZNF655,-1.36930958001597,2.1798231128313403e-15
ENSG00000110427,KIAA1549L,-1.70883443412584,2.2830411256694904e-15
ENSG00000155816,FMN2,-1.42049217908538,2.7929368686545403e-15
ENSG00000248362,AC011352.1,-8.62175179541985,2.82908750402742e-15
ENSG00000151914,DST,-1.52545630923125,2.84176490774594e-15
ENSG00000154188,ANGPT1,-1.94836631871428,2.87816471250493e-15
ENSG00000145555,MYO10,-1.26810410320867,2.89197786920614e-15
ENSG00000171502,COL24A1,-3.04912572685671,3.2671252734144803e-15
ENSG00000146376,ARHGAP18,-1.16332695434386,3.4273528205338903e-15
ENSG00000132429,POPDC3,-2.01517873386396,3.554726165513051e-15
ENSG00000012660,ELOVL5,-1.60680118023762,3.93277723372977e-15
ENSG00000122420,PTGFR,-2.24094224675061,4.51219153747096e-15
ENSG00000234961,AL133415.1,-2.48705719282894,4.56942515628724e-15
ENSG00000159200,RCAN1,-1.65419496816737,4.69532203329582e-15
ENSG00000104756,KCTD9,-1.17618385359836,5.35822983844992e-15
ENSG00000176871,WSB2,-1.12373822184438,6.4282798399714e-15
ENSG00000284966,AL138689.2,-1.96615557095201,6.730155729405941e-15
ENSG00000165029,ABCA1,-1.18696876538894,6.734854654532941e-15
ENSG00000204387,C6orf48,-1.45759600390496,7.224434846418251e-15
ENSG00000008086,CDKL5,-1.43708780510874,7.691789455365271e-15
ENSG00000169554,ZEB2,-1.61161482669822,8.675957173494251e-15
ENSG00000160094,ZNF362,-1.41925560549382,9.02648717422163e-15
ENSG00000104331,IMPAD1,-1.14697398413417,1.24066133961717e-14
ENSG00000184384,MAML2,-1.92229711542588,1.3041024155147e-14
ENSG00000154080,CHST9,-2.31505439652773,1.3456787950066701e-14
ENSG00000091656,ZFHX4,-1.54802036168916,1.37498481871058e-14
ENSG00000174125,TLR1,-2.77150292838631,1.45206534419413e-14
ENSG00000198947,DMD,-1.54232492585952,1.49932779117573e-14
ENSG00000179094,PER1,-1.37936651196922,1.52429917778678e-14
ENSG00000134258,VTCN1,-3.65195002945747,2.17973584213466e-14
ENSG00000079156,OSBPL6,-1.2667209538371,2.21710491496749e-14
ENSG00000133740,E2F5,-1.37886508298998,2.23654047346916e-14
ENSG00000168702,LRP1B,-1.72957560855478,2.45548843326768e-14
ENSG00000183098,GPC6,-1.22394857477132,2.78820226621081e-14
ENSG00000198919,DZIP3,-1.3571972366697,2.81458837618124e-14
ENSG00000198718,TOGARAM1,-1.17058556769149,2.9436014702457504e-14
ENSG00000186469,GNG2,-1.49390947203597,3.71033674405967e-14
ENSG00000106443,PHF14,-1.0479781274217,4.15073409070334e-14
ENSG00000164038,SLC9B2,-1.54265086732305,4.38983844990454e-14
ENSG00000224020,MIR181A2HG,-2.14519329607933,4.9998065183505805e-14
ENSG00000177853,ZNF518A,-1.32269612821026,5.0458448576460405e-14
ENSG00000184226,PCDH9,-1.80462671199448,5.1814553378988604e-14
ENSG00000112208,BAG2,-1.24833758359668,5.25681045826807e-14
ENSG00000018236,CNTN1,-2.94304255541428,5.25766686264932e-14
ENSG00000176165,FOXG1,-1.44088474911285,5.83842708831313e-14
ENSG00000169429,CXCL8,-4.41719217334265,5.994152714319761e-14
ENSG00000198825,INPP5F,-1.24916120165803,6.325069818079571e-14
ENSG00000145390,USP53,-1.17506888175855,6.41907910863594e-14
ENSG00000172020,GAP43,-1.47649429909943,6.66165582310447e-14
ENSG00000157827,FMNL2,-1.25381259730127,6.96802697537426e-14
ENSG00000002587,HS3ST1,-2.14268124898825,7.05322527277661e-14
ENSG00000185565,LSAMP,-1.75068822881896,8.16526243591388e-14
ENSG00000286288,,-2.14748046193762,8.38147555494489e-14
ENSG00000116106,EPHA4,-1.38479502498491,8.921383064341511e-14
ENSG00000123636,BAZ2B,-1.57061030990298,9.384228650806121e-14
ENSG00000171055,FEZ2,-1.22262882813159,1.06464694437318e-13
ENSG00000234456,MAGI2-AS3,-1.65122992563062,1.18230725239501e-13
ENSG00000156052,GNAQ,-1.1366624901723,1.2568107431836e-13
ENSG00000082397,EPB41L3,-1.23688581173188,1.3705959191827e-13
ENSG00000253357,AC008708.1,-2.52526230961609,1.42497917437893e-13
ENSG00000187955,COL14A1,-2.09740767983612,1.65406161913317e-13
ENSG00000236404,VLDLR-AS1,-1.60298080279588,1.65586156869847e-13
ENSG00000255096,OR5B10P,-4.2007071647563,1.80857329049332e-13
ENSG00000141639,MAPK4,-2.20372258349999,1.90644654371651e-13
ENSG00000101871,MID1,-1.57799163035768,2.23817382763013e-13
ENSG00000140262,TCF12,-1.29537878807973,2.43981222721321e-13
ENSG00000122863,CHST3,-1.0342472714967,2.4808426802337997e-13
ENSG00000258754,LINC01579,-2.57447545195545,2.56853731911325e-13
ENSG00000165410,CFL2,-1.10306909813241,2.7625245839517797e-13
ENSG00000205542,TMSB4X,-2.01754409384384,2.97461826949686e-13
ENSG00000115353,TACR1,-1.72117616983015,3.0458620560349e-13
ENSG00000136603,SKIL,-1.36792291919312,3.1103174878370597e-13
ENSG00000170456,DENND5B,-1.30369962751048,3.17327654129923e-13
ENSG00000106070,GRB10,-1.00650910411912,3.81389773536678e-13
ENSG00000255227,AC090124.2,-3.35211226187583,4.46908075035526e-13
ENSG00000137571,SLCO5A1,-1.14787981656788,5.37841489535419e-13
ENSG00000120690,ELF1,-1.40989247081357,5.54606366753419e-13
ENSG00000138678,GPAT3,-1.21222132394716,6.04838148235978e-13
ENSG00000118985,ELL2,-1.3030729912524,6.0754719894353e-13
ENSG00000077264,PAK3,-1.64523070618911,6.37771777955798e-13
ENSG00000196110,ZNF699,-1.58265040007336,7.2638187927254e-13
ENSG00000109861,CTSC,-1.05379781680686,8.29050915456835e-13
ENSG00000256120,SOX5-AS1,-2.24111417606357,8.64394682108242e-13
ENSG00000107611,CUBN,-1.85603160953135,8.69785802543899e-13
ENSG00000225655,BX255923.1,-3.21197488160138,8.80576591896332e-13
ENSG00000107560,RAB11FIP2,-1.30460361926302,8.86556377557704e-13
ENSG00000007174,DNAH9,-1.92897071847294,9.38140649499433e-13
ENSG00000149218,ENDOD1,-1.05748156575947,1.00823632266111e-12
ENSG00000073584,SMARCE1,-1.17527462540252,1.02365638774303e-12
ENSG00000150275,PCDH15,-3.61214681041976,1.0469904431015799e-12
ENSG00000087074,PPP1R15A,-1.43166954677834,1.05118719359108e-12
ENSG00000116133,DHCR24,-1.28569207110162,1.10607700908415e-12
ENSG00000137177,KIF13A,-1.03853991193897,1.10607700908415e-12
ENSG00000172123,SLFN12,-1.38904594767455,1.19616430174746e-12
ENSG00000172201,ID4,-1.40384854992968,1.20625105259265e-12
ENSG00000289462,,-3.09060345447348,1.26640418783753e-12
ENSG00000149554,CHEK1,-1.1439616185131,1.30610719048287e-12
ENSG00000138798,EGF,-1.13363942507445,1.49182251387178e-12
ENSG00000164746,C7orf57,-3.00396947986835,1.5132572557377999e-12
ENSG00000197959,DNM3,-1.2073034542394,1.53575953712153e-12
ENSG00000153721,CNKSR3,-1.2473164359021,1.6418642926456798e-12
ENSG00000115159,GPD2,-1.00938412933093,1.6502369540889599e-12
ENSG00000270069,MIR222HG,-1.44270352477119,1.6502369540889599e-12
ENSG00000145362,ANK2,-1.58679754265233,1.66293169118533e-12
ENSG00000099204,ABLIM1,-1.35455965616215,1.68894352607341e-12
ENSG00000100852,ARHGAP5,-1.26682077119798,1.69499201633755e-12
ENSG00000102230,PCYT1B,-1.2088094366043,1.6960825317783198e-12
ENSG00000151892,GFRA1,-1.00484953886388,1.80254453453237e-12
ENSG00000142611,PRDM16,-1.27213093514883,1.95562161795604e-12
ENSG00000188636,RTL6,-1.00632978000007,2.0055109026386497e-12
ENSG00000165572,KBTBD6,-1.24394361219927,2.01106046611651e-12
ENSG00000258580,AL136298.1,-3.97395019468242,2.12767498839187e-12
ENSG00000113212,PCDHB7,-3.11743512684171,2.27558836970912e-12
ENSG00000177707,NECTIN3,-1.16205180136585,2.3412800488054497e-12
ENSG00000169862,CTNND2,-2.04083778489358,2.6413818181766498e-12
ENSG00000179869,ABCA13,-3.49614077901689,2.7380992880206797e-12
ENSG00000259571,BLID,-2.20207836408629,2.7537249462544e-12
ENSG00000205221,VIT,-2.5065261897059,2.8916257311186698e-12
ENSG00000138496,PARP9,-1.74009321502978,3.26994689081741e-12
ENSG00000112531,QKI,-1.06364948939745,3.33256163571692e-12
ENSG00000253857,AC022679.1,-2.73835692453236,3.3676954262405997e-12
ENSG00000046653,GPM6B,-1.8764777376044,3.52364221367241e-12
ENSG00000271811,Z97200.1,-2.23889400277972,3.5735943276960397e-12
ENSG00000163171,CDC42EP3,-1.52425712287707,3.778547702079e-12
ENSG00000066084,DIP2B,-0.996707142936007,3.9172444740789596e-12
ENSG00000167306,MYO5B,-1.51413464292327,3.9257866485401196e-12
ENSG00000188573,FBLL1,-2.26666115447789,4.48516017099647e-12
ENSG00000100592,DAAM1,-1.23362439529802,4.64559457926435e-12
ENSG00000180251,SLC9A4,-4.48544225362778,4.652988240773099e-12
ENSG00000137764,MAP2K5,-1.07719416515772,4.76306703021573e-12
ENSG00000138449,SLC40A1,-2.01944298302808,4.85712264054062e-12
ENSG00000162645,GBP2,-1.40381720554316,5.193088219451429e-12
ENSG00000168916,ZNF608,-1.58416998029587,5.28181431246911e-12
ENSG00000185716,MOSMO,-1.43158344677105,5.3112459938333396e-12
ENSG00000233005,AC018742.1,-3.91485758384336,5.37395923336856e-12
ENSG00000121297,TSHZ3,-1.22370365014845,5.47850175192452e-12
ENSG00000175348,TMEM9B,-1.10394786957967,5.82048440307388e-12
ENSG00000138050,THUMPD2,-1.16917916472458,6.1776579937976e-12
ENSG00000109576,AADAT,-1.27942383755937,6.38229237549615e-12
ENSG00000289435,,-4.4456967716563,6.68787614053553e-12
ENSG00000143507,DUSP10,-1.42862082005883,7.01855763733275e-12
ENSG00000147650,LRP12,-1.04776206160019,7.289002699074499e-12
ENSG00000225206,MIR137HG,-2.22812392318198,7.719841387747829e-12
ENSG00000153879,CEBPG,-1.14408094205797,8.09482718763678e-12
ENSG00000233460,RPL35AP31,-2.99324728006165,8.328944707949899e-12
ENSG00000229421,AC133141.1,-2.83513500958062,1.02793761818494e-11
ENSG00000136169,SETDB2,-1.36457540648378,1.03185923329162e-11
ENSG00000171988,JMJD1C,-1.22293366291613,1.0488345800316e-11
ENSG00000288927,,-1.75951437712521,1.23456552818513e-11
ENSG00000206527,HACD2,-1.20505511577885,1.2808303360003898e-11
ENSG00000234899,SOX9-AS1,-1.74935913835918,1.29578056756937e-11
ENSG00000113296,THBS4,-2.23246078967428,1.3128531959459398e-11
ENSG00000127995,CASD1,-1.22819122173883,1.3181169792135798e-11
ENSG00000254631,AP001372.1,-2.58741269603257,1.3718848379910398e-11
ENSG00000162493,PDPN,-1.30794505534574,1.3832727869122398e-11
ENSG00000152527,PLEKHH2,-1.67454089147426,1.3832727869122398e-11
ENSG00000286854,,-5.52686475538246,1.3832727869122398e-11
ENSG00000197555,SIPA1L1,-1.36596500335429,1.4427331538921e-11
ENSG00000003249,DBNDD1,-1.28659643733419,1.48008892776533e-11
ENSG00000198780,FAM169A,-1.12691202312376,1.6394735047057598e-11
ENSG00000130066,SAT1,-1.60255944678186,1.72130310290412e-11
ENSG00000230490,AL139383.1,-1.94350729501203,1.73105569357978e-11
ENSG00000137267,TUBB2A,-1.16562476392792,1.7336360856789298e-11
ENSG00000139144,PIK3C2G,-2.76296550236195,1.7388370392159798e-11
ENSG00000154447,SH3RF1,-1.47526282677266,2.1669325220900698e-11
ENSG00000278621,AC037198.2,-2.64675033811347,2.1794118730237696e-11
ENSG00000249755,AC083829.1,-3.11628842705534,2.41320832634927e-11
ENSG00000121879,PIK3CA,-1.06236287280017,2.50594902564463e-11
ENSG00000095015,MAP3K1,-1.12554445617853,2.6353225709715497e-11
ENSG00000198924,DCLRE1A,-1.42922510000532,2.68030473821471e-11
ENSG00000184005,ST6GALNAC3,-1.96774309696005,2.8402604331704897e-11
ENSG00000138434,SSFA2,-0.945378296987234,3.12960709408905e-11
ENSG00000066032,CTNNA2,-1.47763128912962,3.1441259677856295e-11
ENSG00000257126,FOXG1-AS1,-1.6323416531452,3.23188197162941e-11
ENSG00000170153,RNF150,-1.44338130909958,3.4139885139211495e-11
ENSG00000148513,ANKRD30A,-3.50095312252811,3.5889360582807094e-11
ENSG00000070087,PFN2,-1.08891909383874,3.5900107106505795e-11
ENSG00000107249,GLIS3,-1.05060594938956,3.59607800750474e-11
ENSG00000270139,AP001172.2,-2.64140185337666,3.59607800750474e-11
ENSG00000155961,RAB39B,-1.90435559800636,3.6996798078540096e-11
ENSG00000058272,PPP1R12A,-1.3395328290835,3.85104519298705e-11
ENSG00000144668,ITGA9,-1.69312807800064,3.92879657804451e-11
ENSG00000254300,LINC01111,-2.90943849543759,4.03021362543713e-11
ENSG00000158528,PPP1R9A,-1.17033590536755,4.23544661287108e-11
ENSG00000179715,PCED1B,-2.09086133898085,4.2735152186921194e-11
ENSG00000288774,,-8.77638259013804,4.37041002570285e-11
ENSG00000118508,RAB32,-1.02962456065784,4.6249759190575393e-11
ENSG00000238113,LINC01410,-1.27248528631135,4.9296990743777195e-11
ENSG00000175130,MARCKSL1,-1.02713767581887,5.27464559186153e-11
ENSG00000137285,TUBB2B,-1.40172703974135,5.38724880501166e-11
ENSG00000198053,SIRPA,-1.33365056316877,5.4086873523498895e-11
ENSG00000168564,CDKN2AIP,-1.19594789797143,5.479920541109209e-11
ENSG00000148120,C9orf3,-0.999676220555849,6.490344225045059e-11
ENSG00000163281,GNPDA2,-1.14440673048557,6.51544625608725e-11
ENSG00000279481,AC104791.2,-1.58242549795522,6.75561525805339e-11
ENSG00000177839,PCDHB9,-2.06578169022186,6.81573510651346e-11
ENSG00000116141,MARK1,-1.07517386506709,7.3412642845423e-11
ENSG00000109738,GLRB,-1.26077637270537,7.7419910415115e-11
ENSG00000112851,ERBIN,-1.186004325772,7.795613708423619e-11
ENSG00000145147,SLIT2,-1.12030273726549,7.938140002698569e-11
ENSG00000214717,ZBED1,-0.933910017137868,8.16669594882481e-11
ENSG00000114805,PLCH1,-1.48106160840424,8.426775104570969e-11
ENSG00000111696,NT5DC3,-0.950639097999794,8.68482631022344e-11
ENSG00000280650,KCNIP4-IT1,-1.41241667584353,8.885531845845719e-11
ENSG00000259921,AC022819.1,-2.12171558039564,9.844046964059169e-11
ENSG00000198342,ZNF442,-1.36394388440885,1.01556693134672e-10
ENSG00000260785,CASC17,-2.75064730286405,1.06246362595576e-10
ENSG00000231204,AC011752.1,-4.23652728179415,1.09636825225761e-10
ENSG00000217527,RPS16P5,-1.6503359461754,1.12203866694884e-10
ENSG00000289198,,-3.95441650267758,1.31195895288869e-10
ENSG00000267102,AC060766.1,-2.00950395455381,1.34521305670789e-10
ENSG00000007341,ST7L,-1.11888092124849,1.44048870443925e-10
ENSG00000102174,PHEX,-1.38302383519783,1.5037271748320301e-10
ENSG00000073734,ABCB11,-2.88202210990471,1.51984822534934e-10
ENSG00000168502,MTCL1,-0.926597905505691,1.5382360338267002e-10
ENSG00000153904,DDAH1,-1.28016316981937,1.61606375603936e-10
ENSG00000130734,ATG4D,-1.1131647648525,1.66518285536002e-10
ENSG00000137673,MMP7,-1.89072208206595,1.66631145458426e-10
ENSG00000009830,POMT2,-1.00712010747019,1.66739218665352e-10
ENSG00000253519,AC106801.1,-1.92924593029243,1.83345009458692e-10
ENSG00000136827,TOR1A,-1.10851039391803,1.85065308362734e-10
ENSG00000108176,DNAJC12,-1.61746514425492,1.87729204149241e-10
ENSG00000155592,ZKSCAN2,-1.0724472611851,1.87931027372817e-10
ENSG00000124749,COL21A1,-1.34467802865632,1.98288919764387e-10
ENSG00000261616,AC036108.3,-1.65353168476399,2.10443876836226e-10
ENSG00000198721,ECI2,-1.11202883252933,2.16674414482313e-10
ENSG00000246763,RGMB-AS1,-1.34407810380468,2.2713889314423102e-10
ENSG00000157483,MYO1E,-1.06793323581605,2.48118266740102e-10
ENSG00000163104,SMARCAD1,-1.00040369868288,2.5176239163024003e-10
ENSG00000127947,PTPN12,-1.00529520491396,2.54830952057192e-10
ENSG00000258175,LINC02300,-4.45685124807857,2.6025769043107e-10
ENSG00000134769,DTNA,-3.36149444897203,2.71203235415389e-10
ENSG00000135373,EHF,-1.7546328145234,2.77220803045172e-10
ENSG00000185274,GALNT17,-1.40607825575087,2.8015057366992003e-10
ENSG00000129682,FGF13,-1.31698849816193,2.83742646231e-10
ENSG00000206560,ANKRD28,-0.944721982231524,2.8528765583182e-10
ENSG00000139151,PLCZ1,-3.031306186798,2.86818174641466e-10
ENSG00000196569,LAMA2,-2.06862522447886,3.19482693052575e-10
ENSG00000164176,EDIL3,-1.29339145402583,3.6124345202531e-10
ENSG00000155158,TTC39B,-1.06542023147118,3.68744126862035e-10
ENSG00000136158,SPRY2,-1.26226226604712,3.86857085821537e-10
ENSG00000205765,C5orf51,-1.31853918054431,3.92089421788209e-10
ENSG00000068097,HEATR6,-0.907895444105641,4.11303021310764e-10
ENSG00000133107,TRPC4,-2.95769147522539,4.18228743434849e-10
ENSG00000104290,FZD3,-0.950728183399114,4.2101340647757303e-10
ENSG00000245864,MEF2C-AS2,-2.32735729414331,4.84190087850772e-10
ENSG00000188177,ZC3H6,-1.50704995507364,4.86514642031677e-10
ENSG00000102189,EEA1,-1.25962843766331,4.87742494243895e-10
ENSG00000197786,OR5B17,-3.49612595028422,5.16138837707451e-10
ENSG00000168917,SLC35G2,-1.18926220179109,5.294218182674121e-10
ENSG00000228213,NLGN1-AS1,-1.58071662096584,5.29703405649647e-10
ENSG00000184009,ACTG1,-0.818813110578809,5.3955240343054e-10
ENSG00000113916,BCL6,-1.2451261154071,5.45665288087502e-10
ENSG00000286062,,-3.87419996501233,5.67287374963136e-10
ENSG00000255281,AC090124.3,-3.0511108115542,5.67287374963136e-10
ENSG00000146530,VWDE,-1.49480242090382,5.78161838382059e-10
ENSG00000123213,NLN,-0.911412135941515,5.7982371580775e-10
ENSG00000168679,SLC16A4,-1.16834628010216,5.96803116144217e-10
ENSG00000086666,ZFAND6,-1.06213304965502,6.12990297159547e-10
ENSG00000267690,LDLRAD4-AS1,-1.49840621305949,6.24899856687844e-10
ENSG00000246859,STARD4-AS1,-1.17506727238333,6.67884738688291e-10
ENSG00000258168,AC025569.1,-1.559856353628,6.78591979707749e-10
ENSG00000163625,WDFY3,-0.930803118725096,6.80996526630729e-10
ENSG00000111875,ASF1A,-1.1115944822044,7.11843825136277e-10
ENSG00000128849,CGNL1,-1.33323469647643,7.31975744386097e-10
ENSG00000067082,KLF6,-1.03072239690016,7.4177623120258e-10
ENSG00000056050,HPF1,-1.05969282751834,7.46211089041858e-10
ENSG00000137558,PI15,-1.48163011544307,7.60902534036876e-10
ENSG00000162688,AGL,-1.01272747145034,7.65170621376817e-10
ENSG00000112319,EYA4,-1.2857435017637,7.71507787828488e-10
ENSG00000145743,FBXL17,-0.950310393980895,8.35550617791388e-10
ENSG00000258890,CEP95,-0.968245798361718,8.83672082437913e-10
ENSG00000163565,IFI16,-1.78554926430344,8.92458941304585e-10
ENSG00000137269,LRRC1,-0.990039404773252,9.024606835433401e-10
ENSG00000235292,AL109838.1,-2.75782062118404,9.113251318626601e-10
ENSG00000111266,DUSP16,-1.187191592454,9.55919174910859e-10
ENSG00000198945,L3MBTL3,-1.04696049630926,9.76008624807971e-10
ENSG00000055147,FAM114A2,-1.02755261932938,9.925524017124481e-10
ENSG00000206579,XKR4,-3.21309288362463,9.94690466898606e-10
ENSG00000245937,LINC01184,-0.977907456104709,1.05529164109755e-09
ENSG00000118507,AKAP7,-1.23573587829375,1.12037255006224e-09
ENSG00000171873,ADRA1D,-0.930900744808538,1.1332230661212301e-09
ENSG00000145439,CBR4,-1.00778755183847,1.16474456304317e-09
ENSG00000118322,ATP10B,-2.8515448547944,1.17273360946916e-09
ENSG00000133639,BTG1,-1.03669726024493,1.2217454815763301e-09
ENSG00000097007,ABL1,-0.89686748847014,1.25848680834148e-09
ENSG00000018189,RUFY3,-1.0531557823332,1.2792919995913e-09
ENSG00000095739,BAMBI,-1.01891484440388,1.2839444620213102e-09
ENSG00000269834,ZNF528-AS1,-1.43835364434596,1.29534496887802e-09
ENSG00000171862,PTEN,-0.887019291313939,1.3395776198729802e-09
ENSG00000203879,GDI1,-0.876261869546644,1.4098382857952102e-09
ENSG00000177875,CCDC184,-1.65575722407668,1.4188420082309401e-09
ENSG00000132718,SYT11,-1.14348997914398,1.4450134977041e-09
ENSG00000150636,CCDC102B,-3.87014779793449,1.4949686357844601e-09
ENSG00000179314,WSCD1,-1.10611404410368,1.5278530895756201e-09
ENSG00000147119,CHST7,-1.01821962113105,1.5619566559211501e-09
ENSG00000109756,RAPGEF2,-0.906846630003452,1.6171446985802302e-09
ENSG00000076258,FMO4,-1.93843334880033,1.8567647245366301e-09
ENSG00000169306,IL1RAPL1,-2.2127973507552,1.90434604712289e-09
ENSG00000269506,AC110792.2,-1.20718092958015,1.9371396273931403e-09
ENSG00000146757,ZNF92,-1.07526499363215,1.97938686099818e-09
ENSG00000250993,AC020551.1,-1.94837295996501,2.04417666150845e-09
ENSG00000254726,MEX3A,-1.31968454549778,2.0830261653110503e-09
ENSG00000128606,LRRC17,-1.84540360654644,2.1575981489361203e-09
ENSG00000235609,AF127577.4,-1.27739739934297,2.23213767917267e-09
ENSG00000100266,PACSIN2,-0.866650914094372,2.24478973714705e-09
ENSG00000247828,TMEM161B-AS1,-1.20854627919321,2.31187317426956e-09
ENSG00000117519,CNN3,-0.838751896320575,2.4106315408829e-09
ENSG00000116641,DOCK7,-1.04493452677916,2.4115648949412403e-09
ENSG00000125968,ID1,-1.08915276589833,2.44967355294293e-09
ENSG00000287038,,-2.43361649978783,2.47405377434999e-09
ENSG00000172548,NIPAL4,-1.36362803301895,2.48336069522806e-09
ENSG00000136002,ARHGEF4,-1.58027021296099,2.56730925092759e-09
ENSG00000136167,LCP1,-1.50993782396071,2.59559755090299e-09
ENSG00000170017,ALCAM,-0.927507386289179,2.60886426765705e-09
ENSG00000255874,LINC00346,-1.05023711486301,2.64791581211876e-09
ENSG00000197415,VEPH1,-2.67863322008248,2.68069319378571e-09
ENSG00000123595,RAB9A,-0.95548126237131,2.7548787356415304e-09
ENSG00000248546,ANP32C,-3.314880031938,2.7889808565301503e-09
ENSG00000172086,KRCC1,-1.20944987544795,2.8046361914448204e-09
ENSG00000228801,AC064807.1,-1.19675884702767,2.8426436474156503e-09
ENSG00000206820,RNU1-138P,-3.58311776868589,2.84353095484187e-09
ENSG00000172379,ARNT2,-0.935473173562189,3.1361355096273e-09
ENSG00000112769,LAMA4,-0.908780369095136,3.1541988959573903e-09
ENSG00000171121,KCNMB3,-1.12270002277593,3.16076313590031e-09
ENSG00000136051,WASHC4,-0.918530765708174,3.29641475609512e-09
ENSG00000289184,,-4.08265588516421,3.3036530495014603e-09
ENSG00000087494,PTHLH,-1.7592887067757,3.3223738650259703e-09
