"seqnames","start","end","width","strand","name","score","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chr1",8843649,8849746,6098,"*","consensus_peak_638_overlaps2,consensus_peak_639_overlaps3,consensus_peak_640_overlaps2",2.333333333,"Promoter (<=1kb)",1,8361158,8848921,487764,2,"473","ENST00000656437.1",0
"chr1",8889257,8890506,1250,"*","consensus_peak_643_overlaps2,consensus_peak_644_overlaps3,consensus_peak_645_overlaps2",2.333333333,"Distal Intergenic",1,8868049,8879190,11142,2,"2023","ENST00000489867.2",-10067
"chr1",9025307,9026472,1166,"*","consensus_peak_650_overlaps2",2,"Promoter (<=1kb)",1,9002973,9026423,23451,2,"155184","ENST00000400906.2",0
"chr1",9037542,9042678,5137,"*","consensus_peak_653_overlaps2",2,"Promoter (<=1kb)",1,9038431,9039895,1465,2,"6518","ENST00000487492.1",0
"chr1",9084848,9086154,1307,"*","consensus_peak_656_overlaps2",2,"Promoter (2-3kb)",1,9047611,9088443,40833,2,"6518","ENST00000464985.5",2289
"chr1",9109843,9113725,3883,"*","consensus_peak_659_overlaps2,consensus_peak_660_overlaps3,consensus_peak_661_overlaps2",2.333333333,"Promoter (<=1kb)",1,9104532,9111370,6839,2,"80045","ENST00000465853.1",0
"chr1",9127518,9129472,1955,"*","consensus_peak_664_overlaps2",2,"Promoter (<=1kb)",1,9100305,9129102,28798,2,"80045","ENST00000377411.5",0
"chr1",9142209,9147041,4833,"*","consensus_peak_667_overlaps2,consensus_peak_668_overlaps3,consensus_peak_669_overlaps2",2.333333333,"Distal Intergenic",1,9151668,9151777,110,2,"407040","ENST00000385130.1",4736
"chr1",9174022,9174435,414,"*","consensus_peak_672_overlaps2",2,"Intron (ENST00000635687.1/106614088, intron 1 of 1)",1,9182004,9196284,14281,1,"102724571","ENST00000635271.1",-7569
"chr1",9195804,9204552,8749,"*","consensus_peak_676_overlaps2,consensus_peak_677_overlaps3,consensus_peak_678_overlaps2",2.333333333,"Exon (ENST00000635271.1/102724571, exon 3 of 3)",1,9191038,9192089,1052,1,"102724571","ENST00000634966.2",4766
"chr1",9239700,9240635,936,"*","consensus_peak_681_overlaps2",2,"Promoter (<=1kb)",1,9239844,9267898,28055,1,"9563","ENST00000602477.1",0
"chr1",9274960,9276134,1175,"*","consensus_peak_685_overlaps2,consensus_peak_686_overlaps3",2.5,"Distal Intergenic",1,9292894,9369532,76639,1,"80176","ENST00000328089.11",-16760
"chr1",9278685,9284107,5423,"*","consensus_peak_689_overlaps2,consensus_peak_690_overlaps3,consensus_peak_691_overlaps2",2.333333333,"Distal Intergenic",1,9292894,9369532,76639,1,"80176","ENST00000328089.11",-8787
"chr1",9289801,9296122,6322,"*","consensus_peak_694_overlaps2",2,"Promoter (<=1kb)",1,9292894,9369532,76639,1,"80176","ENST00000328089.11",0
"chr1",9380495,9389202,8708,"*","consensus_peak_699_overlaps2,consensus_peak_700_overlaps3,consensus_peak_701_overlaps2",2.333333333,"Distal Intergenic",1,9355707,9367575,11869,1,"80176","ENST00000377399.2",24788
"chr1",9413126,9414221,1096,"*","consensus_peak_706_overlaps2,consensus_peak_707_overlaps3,consensus_peak_708_overlaps2",2.333333333,"Distal Intergenic",1,9426975,9428916,1942,2,"100506022","ENST00000641507.1",14695
"chr1",9451854,9452999,1146,"*","consensus_peak_712_overlaps2",2,"Distal Intergenic",1,9426649,9440564,13916,2,"100506022","ENST00000641940.1",-11290
"chr1",9471703,9475775,4073,"*","consensus_peak_715_overlaps2,consensus_peak_716_overlaps3,consensus_peak_717_overlaps2",2.333333333,"Distal Intergenic",1,9426649,9440564,13916,2,"100506022","ENST00000641940.1",-31139
"chr1",9539023,9540519,1497,"*","consensus_peak_721_overlaps2,consensus_peak_722_overlaps3,consensus_peak_723_overlaps2",2.333333333,"Promoter (<=1kb)",1,9539465,9585173,45709,1,"84275","ENST00000302692.7",0
"chr1",9625861,9631969,6109,"*","consensus_peak_727_overlaps2",2,"Promoter (<=1kb)",1,9629889,9715673,85785,1,"5293","ENST00000698706.1",0
"chr1",9714577,9723141,8565,"*","consensus_peak_733_overlaps2,consensus_peak_734_overlaps3,consensus_peak_735_overlaps2",2.333333333,"Promoter (<=1kb)",1,9715841,9719494,3654,1,"5293","ENST00000698717.1",0
"chr1",9724036,9725393,1358,"*","consensus_peak_737_overlaps2",2,"Promoter (2-3kb)",1,9721136,9728906,7771,1,"5293","ENST00000698719.1",2900
"chr1",9824355,9826899,2545,"*","consensus_peak_741_overlaps2,consensus_peak_742_overlaps3,consensus_peak_743_overlaps2",2.333333333,"Promoter (<=1kb)",1,9729028,9823984,94957,2,"22883","ENST00000361311.4",-371
"chr1",9834640,9837681,3042,"*","consensus_peak_746_overlaps2",2,"Distal Intergenic",1,9729028,9823984,94957,2,"22883","ENST00000361311.4",-10656
"chr1",9838802,9847417,8616,"*","consensus_peak_749_overlaps2",2,"Distal Intergenic",1,9729028,9823984,94957,2,"22883","ENST00000361311.4",-14818
"chr1",9869647,9887248,17602,"*","consensus_peak_753_overlaps2,consensus_peak_754_overlaps3,consensus_peak_755_overlaps2,consensus_peak_756_overlaps3,consensus_peak_757_overlaps2",2.4,"Promoter (<=1kb)",1,9850659,9878176,27518,2,"56998","ENST00000377256.1",0
"chr1",9888444,9894797,6354,"*","consensus_peak_760_overlaps2,consensus_peak_761_overlaps3,consensus_peak_762_overlaps2",2.333333333,"Promoter (<=1kb)",1,9850450,9893237,42788,2,"56998","ENST00000377258.5",0
"chr1",9900432,9902787,2356,"*","consensus_peak_765_overlaps2",2,"Exon (ENST00000648956.1/ENST00000648956.1, exon 1 of 3)",1,9850450,9893237,42788,2,"56998","ENST00000377258.5",-7195
"chr1",9903894,9911144,7251,"*","consensus_peak_767_overlaps2,consensus_peak_768_overlaps3,consensus_peak_769_overlaps2",2.333333333,"Promoter (<=1kb)",1,9848276,9910269,61994,2,"56998","ENST00000377263.6",0
"chr1",10210328,10211434,1107,"*","consensus_peak_773_overlaps2",2,"Promoter (<=1kb)",1,10210570,10308597,98028,1,"23095","ENST00000377093.9",0
"chr1",10398467,10400384,1918,"*","consensus_peak_776_overlaps2",2,"Promoter (<=1kb)",1,10398592,10411552,12961,1,"5226","ENST00000491493.5",0
"chr1",10507346,10508417,1072,"*","consensus_peak_780_overlaps2",2,"Intron (ENST00000472851.1/5195, intron 2 of 3)",1,10535888,10536289,402,1,"5195","ENST00000492696.1",-27471
"chr1",10673620,10692784,19165,"*","consensus_peak_788_overlaps2,consensus_peak_789_overlaps3,consensus_peak_790_overlaps2",2.333333333,"Promoter (1-2kb)",1,10660737,10693912,33176,2,"54897","ENST00000478728.2",1128
"chr1",10694759,10711405,16647,"*","consensus_peak_792_overlaps2",2,"Promoter (<=1kb)",1,10704196,10705575,1380,2,"54897","ENST00000472814.1",0
"chr1",10712516,10728178,15663,"*","consensus_peak_794_overlaps2,consensus_peak_795_overlaps3,consensus_peak_796_overlaps2",2.333333333,"Intron (ENST00000377022.8/54897, intron 2 of 20)",1,10704196,10705575,1380,2,"54897","ENST00000472814.1",-6941
"chr1",10751398,10753857,2460,"*","consensus_peak_799_overlaps2",2,"Intron (ENST00000377022.8/54897, intron 2 of 20)",1,10636604,10796646,160043,2,"54897","ENST00000377022.8",42789
"chr1",10785441,10790341,4901,"*","consensus_peak_803_overlaps2,consensus_peak_804_overlaps3,consensus_peak_805_overlaps2",2.333333333,"Intron (ENST00000377022.8/54897, intron 1 of 20)",1,10636604,10796646,160043,2,"54897","ENST00000377022.8",6305
"chr1",10791569,10791803,235,"*","consensus_peak_807_overlaps2",2,"Intron (ENST00000377022.8/54897, intron 1 of 20)",1,10636604,10796646,160043,2,"54897","ENST00000377022.8",4843
"chr1",10793368,10801316,7949,"*","consensus_peak_810_overlaps2",2,"Promoter (<=1kb)",1,10636604,10796646,160043,2,"54897","ENST00000377022.8",0
"chr1",10824157,10825982,1826,"*","consensus_peak_814_overlaps2",2,"Distal Intergenic",1,10647213,10796650,149438,2,"54897","ENST00000344008.5",-27507
"chr1",10827050,10828420,1371,"*","consensus_peak_816_overlaps2",2,"Distal Intergenic",1,10647213,10796650,149438,2,"54897","ENST00000344008.5",-30400
"chr1",10834944,10842803,7860,"*","consensus_peak_818_overlaps2,consensus_peak_819_overlaps3,consensus_peak_820_overlaps2",2.333333333,"Distal Intergenic",1,10647213,10796650,149438,2,"54897","ENST00000344008.5",-38294
"chr1",10854092,10882024,27933,"*","consensus_peak_824_overlaps2,consensus_peak_825_overlaps3,consensus_peak_826_overlaps2,consensus_peak_827_overlaps3,consensus_peak_828_overlaps2",2.4,"Distal Intergenic",1,10647213,10796650,149438,2,"54897","ENST00000344008.5",-57442
"chr1",10888986,10892536,3551,"*","consensus_peak_830_overlaps2",2,"Distal Intergenic",1,10946475,10947870,1396,2,"148345","ENST00000468348.1",55334
"chr1",10896914,10905029,8116,"*","consensus_peak_833_overlaps2",2,"Distal Intergenic",1,10946475,10947870,1396,2,"148345","ENST00000468348.1",42841
"chr1",10905936,10918659,12724,"*","consensus_peak_836_overlaps2,consensus_peak_837_overlaps3,consensus_peak_838_overlaps2",2.333333333,"Distal Intergenic",1,10946475,10947870,1396,2,"148345","ENST00000468348.1",29211
"chr1",10933557,10950406,16850,"*","consensus_peak_841_overlaps2,consensus_peak_842_overlaps3,consensus_peak_843_overlaps2",2.333333333,"Promoter (<=1kb)",1,10946471,10949751,3281,2,"148345","ENST00000476357.1",0
"chr1",11037701,11039349,1649,"*","consensus_peak_849_overlaps3,consensus_peak_850_overlaps2",2.5,"3' UTR",1,11037693,11043198,5506,2,"10747","ENST00000478645.1",3849
"chr1",11042631,11047456,4826,"*","consensus_peak_853_overlaps2",2,"Promoter (<=1kb)",1,11022009,11047207,25199,2,"10747","ENST00000700088.1",0
"chr1",11058051,11064344,6294,"*","consensus_peak_856_overlaps2,consensus_peak_857_overlaps3,consensus_peak_858_overlaps2,consensus_peak_859_overlaps3,consensus_peak_860_overlaps2",2.4,"Promoter (<=1kb)",1,11054589,11060018,5430,2,"6723","ENST00000376957.7",0
"chr1",11521699,11532495,10797,"*","consensus_peak_870_overlaps2",2,"Promoter (1-2kb)",1,11533676,11537225,3550,1,"57540","ENST00000304391.6",-1181
"chr1",11641694,11642801,1108,"*","consensus_peak_874_overlaps2",2,"Exon (ENST00000642131.1/ENST00000642131.1, exon 2 of 2)",1,11649528,11650713,1186,2,"26232","ENST00000471501.1",7912
"chr1",11645653,11657036,11384,"*","consensus_peak_877_overlaps2,consensus_peak_878_overlaps3,consensus_peak_879_overlaps2",2.333333333,"Promoter (<=1kb)",1,11637018,11650770,13753,2,"26232","ENST00000642025.1",0
"chr1",11660849,11664987,4139,"*","consensus_peak_882_overlaps2,consensus_peak_883_overlaps3,consensus_peak_884_overlaps2",2.333333333,"Promoter (<=1kb)",1,11664200,11674354,10155,1,"26270","ENST00000376753.9",0
"chr1",11687832,11699510,11679,"*","consensus_peak_888_overlaps2,consensus_peak_889_overlaps3,consensus_peak_890_overlaps2,consensus_peak_891_overlaps3,consensus_peak_892_overlaps2",2.4,"Promoter (<=1kb)",1,11674480,11691650,17171,2,"10459","ENST00000235310.7",0
"chr1",11700207,11716997,16791,"*","consensus_peak_894_overlaps2,consensus_peak_895_overlaps3,consensus_peak_896_overlaps2,consensus_peak_897_overlaps3,consensus_peak_898_overlaps2,consensus_peak_899_overlaps3,consensus_peak_900_overlaps2",2.428571429,"5' UTR",1,11675147,11691811,16665,2,"10459","ENST00000697274.1",-8396
"chr1",11745065,11755321,10257,"*","consensus_peak_903_overlaps2,consensus_peak_904_overlaps3,consensus_peak_905_overlaps2",2.333333333,"Promoter (<=1kb)",1,11745801,11750409,4609,1,"57085","ENST00000476309.5",0
"chr1",11760142,11769437,9296,"*","consensus_peak_908_overlaps2",2,"Promoter (<=1kb)",1,11761787,11789584,27798,1,"284498","ENST00000433342.6",0
"chr1",11774625,11782703,8079,"*","consensus_peak_911_overlaps2",2,"Promoter (<=1kb)",1,11777077,11779619,2543,2,"102724659","ENST00000376620.3",0
"chr1",11784146,11792971,8826,"*","consensus_peak_913_overlaps2,consensus_peak_914_overlaps3,consensus_peak_915_overlaps2,consensus_peak_916_overlaps3,consensus_peak_917_overlaps2",2.4,"Promoter (<=1kb)",1,11785171,11787955,2785,1,"284498","ENST00000475041.1",0
"chr1",11803068,11806628,3561,"*","consensus_peak_921_overlaps2",2,"Promoter (<=1kb)",1,11806096,11843143,37048,1,"1185","ENST00000312413.10",0
"chr1",11835858,11839959,4102,"*","consensus_peak_924_overlaps2",2,"Promoter (1-2kb)",1,11841017,11847684,6668,1,"100379251","ENST00000446542.5",-1058
"chr1",11854444,11856027,1584,"*","consensus_peak_927_overlaps2",2,"Promoter (2-3kb)",1,11857464,11858945,1482,2,"4879","ENST00000376468.4",2918
"chr1",11857079,11859870,2792,"*","consensus_peak_929_overlaps2",2,"Promoter (<=1kb)",1,11857464,11858945,1482,2,"4879","ENST00000376468.4",0
"chr1",11868275,11883817,15543,"*","consensus_peak_931_overlaps2,consensus_peak_932_overlaps3,consensus_peak_933_overlaps2",2.333333333,"Exon (ENST00000438808.1/ENST00000438808.1, exon 1 of 1)",1,11857464,11858945,1482,2,"4879","ENST00000376468.4",-9330
"chr1",11885430,11895423,9994,"*","consensus_peak_936_overlaps2,consensus_peak_937_overlaps3,consensus_peak_938_overlaps2",2.333333333,"Distal Intergenic",1,11908151,11909330,1180,1,"26829","ENST00000666735.1",-12728
"chr1",11918742,11919513,772,"*","consensus_peak_942_overlaps2",2,"Distal Intergenic",1,11920183,11926403,6221,2,"90231","ENST00000616327.1",6890
"chr1",12019199,12020676,1478,"*","consensus_peak_947_overlaps2,consensus_peak_948_overlaps3,consensus_peak_949_overlaps2",2.333333333,"Promoter (<=1kb)",1,12019466,12029855,10390,1,"60672","ENST00000478749.5",0
"chr1",12028258,12032631,4374,"*","consensus_peak_952_overlaps2,consensus_peak_953_overlaps3,consensus_peak_954_overlaps2",2.333333333,"Promoter (<=1kb)",1,12029158,12029222,65,1,"102466982","ENST00000618194.1",0
"chr1",12063807,12064960,1154,"*","consensus_peak_959_overlaps2",2,"Promoter (<=1kb)",1,12063470,12143117,79648,1,"943","ENST00000514649.5",337
"chr1",12117962,12118937,976,"*","consensus_peak_965_overlaps2",2,"Intron (ENST00000263932.7/943, intron 8 of 14)",1,12125899,12144207,18309,1,"943","ENST00000413146.6",-6962
"chr1",12123244,12128710,5467,"*","consensus_peak_968_overlaps2,consensus_peak_969_overlaps3,consensus_peak_970_overlaps2",2.333333333,"Promoter (<=1kb)",1,12125899,12144207,18309,1,"943","ENST00000413146.6",0
"chr1",12137747,12148731,10985,"*","consensus_peak_972_overlaps2,consensus_peak_973_overlaps3,consensus_peak_974_overlaps2",2.333333333,"5' UTR",1,12125934,12144207,18274,1,"943","ENST00000479933.2",11813
"chr1",12184219,12195626,11408,"*","consensus_peak_978_overlaps2",2,"Promoter (<=1kb)",1,12191713,12191773,61,1,"100616438","ENST00000584158.1",0
"chr1",12478092,12479313,1222,"*","consensus_peak_982_overlaps2",2,"Promoter (<=1kb)",1,12478549,12506972,28424,1,"55187","ENST00000645148.1",0
"chr1",12759103,12760995,1893,"*","consensus_peak_990_overlaps2",2,"3' UTR",1,12746425,12761169,14745,1,"93190","ENST00000376210.3",12678
"chr1",13718537,13719600,1064,"*","consensus_peak_994_overlaps2",2,"Intron (ENST00000311066.10/7799, intron 2 of 9)",1,13731018,13787067,56050,1,"7799","ENST00000491134.5",-11418
"chr1",14485952,14488357,2406,"*","consensus_peak_1002_overlaps2",2,"Intron (ENST00000636203.1/23254, intron 2 of 16)",1,14390655,14419973,29319,2,"105376762","ENST00000670776.1",-65979
"chr1",14597196,14601169,3974,"*","consensus_peak_1007_overlaps2,consensus_peak_1008_overlaps3,consensus_peak_1009_overlaps2,consensus_peak_1010_overlaps3,consensus_peak_1011_overlaps2",2.4,"Promoter (<=1kb)",1,14598685,15118043,519359,1,"23254","ENST00000376030.7",0
"chr1",14671855,14675364,3510,"*","consensus_peak_1016_overlaps2,consensus_peak_1017_overlaps3,consensus_peak_1018_overlaps2",2.333333333,"Intron (ENST00000636203.1/23254, intron 3 of 16)",1,14598717,15065797,467081,1,"23254","ENST00000503743.5",73138
"chr1",14728643,14729804,1162,"*","consensus_peak_1023_overlaps2",2,"Intron (ENST00000636203.1/23254, intron 3 of 16)",1,14598717,15065797,467081,1,"23254","ENST00000503743.5",129926
"chr1",14736837,14738596,1760,"*","consensus_peak_1026_overlaps2,consensus_peak_1027_overlaps3,consensus_peak_1028_overlaps2",2.333333333,"Intron (ENST00000636203.1/23254, intron 3 of 16)",1,14598717,15065797,467081,1,"23254","ENST00000503743.5",138120
"chr1",14822317,14827096,4780,"*","consensus_peak_1033_overlaps2,consensus_peak_1034_overlaps3,consensus_peak_1035_overlaps2",2.333333333,"Intron (ENST00000636203.1/23254, intron 3 of 16)",1,14924130,15068152,144023,1,"23254","ENST00000361144.9",-97034
"chr1",14892064,14896749,4686,"*","consensus_peak_1038_overlaps2,consensus_peak_1039_overlaps3,consensus_peak_1040_overlaps2",2.333333333,"Intron (ENST00000636203.1/23254, intron 3 of 16)",1,14924130,15068152,144023,1,"23254","ENST00000361144.9",-27381
"chr1",14910802,14911887,1086,"*","consensus_peak_1043_overlaps2",2,"Intron (ENST00000636203.1/23254, intron 3 of 16)",1,14924130,15068152,144023,1,"23254","ENST00000361144.9",-12243
"chr1",14920679,14923890,3212,"*","consensus_peak_1046_overlaps2",2,"Promoter (<=1kb)",1,14924130,15068152,144023,1,"23254","ENST00000361144.9",-240
"chr1",14967657,14969378,1722,"*","consensus_peak_1049_overlaps2",2,"Intron (ENST00000636203.1/23254, intron 4 of 16)",1,14945919,15065797,119879,1,"23254","ENST00000400797.3",21738
"chr1",15046495,15047458,964,"*","consensus_peak_1054_overlaps2",2,"Intron (ENST00000636203.1/23254, intron 6 of 16)",1,14945919,15065797,119879,1,"23254","ENST00000400797.3",100576
"chr1",15098531,15103062,4532,"*","consensus_peak_1057_overlaps2,consensus_peak_1058_overlaps3,consensus_peak_1059_overlaps2",2.333333333,"Exon (ENST00000636203.1/23254, exon 13 of 17)",1,15111869,15152458,40590,2,"200197","ENST00000404665.4",49396
"chr1",15206096,15207856,1761,"*","consensus_peak_1065_overlaps2",2,"Intron (ENST00000428417.5/55092, intron 1 of 2)",1,15236521,15398328,161808,1,"114827","ENST00000683790.1",-28665
"chr1",15323406,15327918,4513,"*","consensus_peak_1068_overlaps2,consensus_peak_1069_overlaps3,consensus_peak_1070_overlaps2",2.333333333,"Promoter (<=1kb)",1,15324469,15330008,5540,1,"114827","ENST00000459961.1",0
"chr1",15335934,15338457,2524,"*","consensus_peak_1073_overlaps2,consensus_peak_1074_overlaps3,consensus_peak_1075_overlaps2",2.333333333,"Intron (ENST00000683790.1/114827, intron 14 of 33)",1,15341761,15384558,42798,1,"114827","ENST00000444385.5",-3304
"chr1",15378489,15395673,17185,"*","consensus_peak_1079_overlaps2,consensus_peak_1080_overlaps3,consensus_peak_1081_overlaps2,consensus_peak_1082_overlaps3,consensus_peak_1083_overlaps2",2.4,"Promoter (<=1kb)",1,15381280,15397529,16250,1,"114827","ENST00000495195.5",0
"chr1",15404532,15414933,10402,"*","consensus_peak_1086_overlaps2,consensus_peak_1087_overlaps3,consensus_peak_1088_overlaps2",2.333333333,"Promoter (<=1kb)",1,15402979,15409433,6455,2,"101927441","ENST00000427824.1",0
"chr1",15415915,15420131,4217,"*","consensus_peak_1090_overlaps2,consensus_peak_1091_overlaps3,consensus_peak_1092_overlaps2,consensus_peak_1093_overlaps3,consensus_peak_1094_overlaps2",2.4,"Intron (ENST00000375980.9/79180, intron 1 of 3)",1,15410265,15429081,18817,1,"79180","ENST00000445566.1",5650
"chr1",15421269,15430029,8761,"*","consensus_peak_1097_overlaps2,consensus_peak_1098_overlaps3,consensus_peak_1099_overlaps2",2.333333333,"3' UTR",1,15438442,15449242,10801,1,"11330","ENST00000375943.6",-8413
"chr1",15432776,15433806,1031,"*","consensus_peak_1102_overlaps2",2,"Distal Intergenic",1,15438442,15449242,10801,1,"11330","ENST00000375943.6",-4636
"chr1",15702094,15704154,2061,"*","consensus_peak_1107_overlaps2,consensus_peak_1108_overlaps3,consensus_peak_1109_overlaps2",2.333333333,"Intron (ENST00000375799.8/23207, intron 1 of 19)",1,15684556,15734769,50214,1,"23207","ENST00000642363.1",17538
"chr1",15755316,15761597,6282,"*","consensus_peak_1114_overlaps2",2,"Promoter (<=1kb)",1,15756607,15765073,8467,1,"54751","ENST00000496928.6",0
"chr1",15762736,15762927,192,"*","consensus_peak_1116_overlaps2",2,"Promoter (1-2kb)",1,15764499,15775242,10744,1,"54751","ENST00000441801.6",-1572
"chr1",15763854,15766302,2449,"*","consensus_peak_1118_overlaps2",2,"Promoter (<=1kb)",1,15764499,15775242,10744,1,"54751","ENST00000441801.6",0
"chr1",15791245,15792421,1177,"*","consensus_peak_1121_overlaps2",2,"Distal Intergenic",1,15777073,15784838,7766,1,"54751","ENST00000509138.1",14172
"chr1",15798974,15803930,4957,"*","consensus_peak_1124_overlaps2,consensus_peak_1125_overlaps3,consensus_peak_1126_overlaps2",2.333333333,"Distal Intergenic",1,15807374,15807649,276,2,"440567","ENST00000696689.1",3719
