"","seqnames","start","end","width","strand","GFP_1","GFP_3","YAF_2","YAF_3"
"503","1",30890929,30916108,25180,"*",1426,1349,1635,989
"504","1",30928561,30931282,2722,"*",96,94,233,193
"505","1",31098823,31104461,5639,"*",293,279,245,187
"506","1",31152275,31153808,1534,"*",31,36,82,86
"507","1",31178922,31188704,9783,"*",468,446,710,450
"508","1",31232930,31241283,8354,"*",579,546,637,424
"509","1",31376125,31377239,1115,"*",76,68,129,78
"510","1",31393871,31398623,4753,"*",239,221,441,345
"511","1",31405193,31417889,12697,"*",965,899,1162,828
"512","1",31420610,31439834,19225,"*",1013,988,1438,967
"513","1",31497728,31513576,15849,"*",789,715,1372,931
"514","1",31546806,31550390,3585,"*",238,216,386,288
"515","1",31562329,31565433,3105,"*",140,125,257,225
"516","1",31571404,31578217,6814,"*",475,437,861,585
"517","1",31579280,31594711,15432,"*",941,911,1227,802
"518","1",31612725,31633510,20786,"*",1331,1221,1820,1178
"519","1",31648923,31675804,26882,"*",1975,1809,1952,1277
"520","1",31676894,31709721,32828,"*",2210,2068,2090,1389
"521","1",31795389,31801306,5918,"*",435,390,550,329
"522","1",31931789,31933040,1252,"*",18,19,64,59
"523","1",31976592,31979354,2763,"*",62,69,129,70
"524","1",32214656,32217494,2839,"*",141,98,204,129
"525","1",32234352,32236619,2268,"*",72,87,242,183
"526","1",32246626,32248486,1861,"*",110,107,152,132
"527","1",32249698,32254177,4480,"*",242,241,347,228
"528","1",32272733,32275446,2714,"*",162,160,268,135
"529","1",32329920,32343566,13647,"*",962,858,1527,1009
"530","1",32344449,32350213,5765,"*",387,321,508,317
"531","1",32393364,32395453,2090,"*",73,89,214,135
"532","1",32698915,32704752,5838,"*",298,306,444,288
"533","1",32715689,32722246,6558,"*",396,411,474,345
"534","1",32724527,32725768,1242,"*",81,90,181,126
"535","1",32739641,32744731,5091,"*",311,262,368,234
"536","1",32753649,32756046,2398,"*",114,100,131,72
"537","1",32765043,32777016,11974,"*",566,612,962,704
"538","1",32816659,32818636,1978,"*",63,63,136,71
"539","1",32866620,32879497,12878,"*",1145,1173,1069,706
"540","1",32880192,32908189,27998,"*",2141,2097,2000,1189
"541","1",32962020,32965229,3210,"*",104,77,206,122
"542","1",32991620,32994267,2648,"*",138,150,200,170
"543","1",33004758,33009230,4473,"*",185,150,311,217
"544","1",33035161,33037293,2133,"*",132,139,249,166
"545","1",33044540,33050994,6455,"*",383,343,392,284
"546","1",33053658,33064028,10371,"*",804,742,554,432
"547","1",33079073,33089277,10205,"*",793,679,725,452
"548","1",33096515,33100665,4151,"*",176,205,411,288
"549","1",33178990,33183991,5002,"*",301,265,319,229
"550","1",33218781,33222826,4046,"*",206,193,351,226
"551","1",33254532,33267107,12576,"*",677,636,780,520
"552","1",33292792,33304431,11640,"*",457,489,745,534
"553","1",33327200,33333205,6006,"*",144,155,459,311
"554","1",33336331,33343899,7569,"*",178,158,564,410
"555","1",33346159,33351767,5609,"*",128,131,385,298
"556","1",33363827,33374603,10777,"*",592,588,696,519
"557","1",33426005,33431882,5878,"*",163,135,355,224
"558","1",33433475,33437283,3809,"*",113,97,315,237
"559","1",33438629,33444270,5642,"*",133,109,354,283
"560","1",33466029,33471100,5072,"*",255,262,431,294
"561","1",33633157,33639235,6079,"*",303,323,537,358
"562","1",33640907,33644760,3854,"*",80,81,191,130
"563","1",33762939,33764619,1681,"*",39,36,122,113
"564","1",33980482,33988463,7982,"*",398,398,670,466
"565","1",34161263,34167970,6708,"*",380,382,519,305
"566","1",34197860,34201206,3347,"*",75,88,267,177
"567","1",34264701,34276029,11329,"*",315,292,783,626
"568","1",34354495,34373425,18931,"*",418,351,1664,1179
"569","1",34596543,34599336,2794,"*",84,83,211,116
"570","1",34779499,34789665,10167,"*",716,684,896,606
"571","1",35030370,35032194,1825,"*",31,21,80,76
"572","1",35046893,35048015,1123,"*",34,39,132,107
"573","1",35447820,35455103,7284,"*",148,155,507,395
"574","1",35504771,35507714,2944,"*",57,59,218,195
"575","1",35555684,35569630,13947,"*",641,605,910,577
"576","1",35706940,35711050,4111,"*",292,261,369,230
"577","1",35713402,35721045,7644,"*",371,348,577,401
"578","1",36094817,36100990,6174,"*",266,239,414,216
"579","1",36104230,36109851,5622,"*",345,328,372,242
"580","1",36121136,36129101,7966,"*",543,519,489,336
"581","1",36133400,36138156,4757,"*",164,156,385,277
"582","1",36148715,36153691,4977,"*",161,154,335,263
"583","1",36186792,36188660,1869,"*",97,99,168,144
"584","1",36298396,36301012,2617,"*",68,58,219,172
"585","1",36305459,36308627,3169,"*",256,229,326,216
"586","1",36348152,36356272,8121,"*",571,484,980,680
"587","1",36366419,36370264,3846,"*",116,115,279,162
"588","1",36372800,36375313,2514,"*",103,115,340,231
"589","1",36384564,36388924,4361,"*",124,100,414,279
"590","1",36396316,36398266,1951,"*",66,54,137,92
"591","1",36420877,36422777,1901,"*",70,58,102,71
"592","1",36470777,36476120,5344,"*",326,298,330,213
"593","1",36511872,36525875,14004,"*",766,782,863,528
"594","1",36647615,36652141,4527,"*",203,175,222,161
"595","1",36652932,36654978,2047,"*",87,103,112,79
"596","1",36703659,36707651,3993,"*",204,164,219,148
"597","1",37415037,37416929,1893,"*",96,82,117,94
"598","1",37428868,37441489,12622,"*",751,669,762,527
"599","1",37471339,37487780,16442,"*",894,857,1432,918
"600","1",37611285,37644890,33606,"*",2062,1842,1753,1199
"601","1",37689094,37693248,4155,"*",152,141,253,131
"602","1",37739847,37742817,2971,"*",118,106,195,147
"603","1",37930437,37933291,2855,"*",124,92,190,131
"604","1",37996740,38001889,5150,"*",206,177,450,241
"605","1",38025155,38031980,6826,"*",434,457,667,398
"606","1",38032994,38079576,46583,"*",2605,2443,2687,1772
"607","1",38082979,38098915,15937,"*",737,788,985,634
"608","1",38584800,38589847,5048,"*",166,157,186,155
"609","1",38728208,38731598,3391,"*",132,118,226,138
"610","1",38940496,38942345,1850,"*",110,92,161,115
"611","1",39097593,39099922,2330,"*",91,87,158,111
"612","1",39129573,39133522,3950,"*",83,74,280,202
"613","1",39153061,39155459,2399,"*",83,90,205,163
"614","1",39158232,39160931,2700,"*",88,100,275,182
"615","1",39183604,39186197,2594,"*",43,45,164,145
"616","1",39191391,39193678,2288,"*",26,43,157,127
"617","1",39204254,39206412,2159,"*",47,55,249,199
"618","1",39407374,39414540,7167,"*",203,182,539,358
"619","1",39676514,39699786,23273,"*",1271,1175,1551,1069
"620","1",39785506,39789993,4488,"*",173,145,137,92
"621","1",39814226,39821257,7032,"*",400,389,521,367
"622","1",39895898,39904557,8660,"*",484,455,542,360
"623","1",39952009,39962356,10348,"*",444,420,689,442
"624","1",40078465,40080672,2208,"*",46,56,127,101
"625","1",40143719,40147498,3780,"*",145,141,208,183
"626","1",40309557,40319663,10107,"*",646,594,918,498
"627","1",40372102,40375907,3806,"*",88,96,251,200
"628","1",40621712,40631798,10087,"*",474,495,580,366
"629","1",40657190,40670064,12875,"*",680,576,738,515
"630","1",40778874,40813723,34850,"*",2171,2058,1858,1300
"631","1",40857834,40864042,6209,"*",360,326,367,259
"632","1",41001527,41004687,3161,"*",113,135,324,249
"633","1",41108886,41110661,1776,"*",35,37,144,119
"634","1",41274215,41291558,17344,"*",831,821,1038,706
"635","1",41313359,41324794,11436,"*",639,598,775,499
"636","1",41353949,41400505,46557,"*",3545,3365,3585,2247
"637","1",41401663,41438530,36868,"*",2381,2250,2530,1699
"638","1",41444507,41458227,13721,"*",594,617,904,611
"639","1",41473658,41506370,32713,"*",2683,2511,3182,1973
"640","1",41510493,41519525,9033,"*",557,529,646,433
"641","1",41616185,41621183,4999,"*",259,221,378,287
"642","1",41626087,41630090,4004,"*",156,150,371,236
"643","1",41658791,41675326,16536,"*",829,797,1262,911
"644","1",41776265,41785174,8910,"*",445,404,567,389
"645","1",41810482,41814555,4074,"*",125,105,312,232
"646","1",41821077,41824653,3577,"*",93,72,243,184
"647","1",41846491,41849069,2579,"*",71,50,180,136
"648","1",41855642,41857735,2094,"*",63,54,193,139
"649","1",41873975,41875907,1933,"*",80,92,159,119
"650","1",41900125,41906080,5956,"*",158,159,450,305
"651","1",41915577,41921771,6195,"*",186,187,579,415
"652","1",41952918,41960707,7790,"*",183,178,611,513
"653","1",42161383,42175978,14596,"*",715,732,1115,694
"654","1",42462831,42464095,1265,"*",53,52,91,103
"655","1",42764494,42768072,3579,"*",117,103,285,201
"656","1",42922801,42964096,41296,"*",1373,1311,3466,2339
"657","1",43020805,43023487,2683,"*",96,114,280,204
"658","1",43302215,43320170,17956,"*",1007,991,1086,596
"659","1",43357974,43369083,11110,"*",543,559,905,617
"660","1",43520520,43523695,3176,"*",106,110,251,154
"661","1",43575012,43585472,10461,"*",439,451,522,349
"662","1",43594592,43610215,15624,"*",888,816,824,541
"663","1",43649592,43651988,2397,"*",113,91,265,192
"664","1",43762888,43767481,4594,"*",86,83,345,276
"665","1",43782258,43784334,2077,"*",52,49,219,181
"666","1",43830445,43839768,9324,"*",259,267,939,747
"667","1",43849800,43855040,5241,"*",114,93,390,220
"668","1",43858012,43864922,6911,"*",359,358,648,432
"669","1",43876607,43880542,3936,"*",146,154,312,222
"670","1",43929691,43940230,10540,"*",499,528,759,493
"671","1",43969617,43987647,18031,"*",893,906,1194,688
"672","1",43990109,44004232,14124,"*",800,773,813,561
"673","1",44005065,44008686,3622,"*",267,275,325,245
"674","1",44009759,44018016,8258,"*",711,601,647,438
"675","1",44019376,44037253,17878,"*",957,929,1212,762
"676","1",44327521,44330499,2979,"*",109,97,291,239
"677","1",44405035,44409105,4071,"*",184,147,360,197
"678","1",44420410,44425955,5546,"*",239,209,541,414
"679","1",44495819,44502748,6930,"*",211,190,580,405
"680","1",44531655,44533313,1659,"*",55,44,228,175
"681","1",44591769,44595680,3912,"*",214,185,297,180
"682","1",44648617,44658219,9603,"*",409,383,622,403
"683","1",44670990,44675024,4035,"*",178,193,397,283
"684","1",44705829,44709017,3189,"*",166,148,299,217
"685","1",44714927,44717812,2886,"*",103,93,165,121
"686","1",44789855,44794082,4228,"*",228,231,279,205
"687","1",44799771,44814103,14333,"*",656,568,752,482
"688","1",45007313,45015511,8199,"*",384,349,591,344
"689","1",45015872,45020795,4924,"*",205,196,320,206
"690","1",45303571,45305939,2369,"*",108,70,174,135
"691","1",45488594,45492203,3610,"*",198,151,211,199
"692","1",45524496,45526534,2039,"*",44,60,93,75
"693","1",45549843,45552233,2391,"*",74,64,177,110
"694","1",45567012,45570696,3685,"*",176,127,314,224
"695","1",45802691,45806299,3609,"*",74,65,200,151
"696","1",46039309,46041562,2254,"*",63,69,193,143
"697","1",46131703,46135727,4025,"*",110,99,306,245
"698","1",46171185,46176705,5521,"*",341,295,478,294
"699","1",46177959,46186147,8189,"*",344,336,667,456
"700","1",46220070,46226518,6449,"*",186,197,378,303
"701","1",46246560,46249146,2587,"*",93,109,199,158
"702","1",46395660,46416330,20671,"*",1375,1288,1122,771
"703","1",46427691,46463128,35438,"*",2367,2259,2332,1537
"704","1",46464010,46500951,36942,"*",2759,2679,2880,1881
"705","1",46506397,46536341,29945,"*",2937,2726,3061,2019
"706","1",46537785,46562781,24997,"*",1641,1552,1730,1138
"707","1",46603430,46607841,4412,"*",136,136,253,199
"708","1",46610897,46621143,10247,"*",576,472,741,483
"709","1",46721627,46726248,4622,"*",172,166,304,195
"710","1",46747286,46751775,4490,"*",144,150,243,182
"711","1",47172850,47176595,3746,"*",143,133,266,195
"712","1",47178112,47195411,17300,"*",969,909,1133,710
"713","1",47217747,47236172,18426,"*",1218,1123,1121,709
"714","1",47387047,47391125,4079,"*",183,145,269,193
"715","1",47434941,47453249,18309,"*",1030,988,1105,688
"716","1",47487707,47490159,2453,"*",107,114,208,130
"717","1",47650272,47653021,2750,"*",116,101,208,149
"718","1",47707355,47728582,21228,"*",1424,1322,1440,941
"719","1",47787820,47796874,9055,"*",453,460,502,383
"720","1",47868213,47874220,6008,"*",202,180,448,296
"721","1",47875068,47878515,3448,"*",101,94,213,155
"722","1",48091919,48094326,2408,"*",77,76,149,100
"723","1",48492007,48495058,3052,"*",72,64,258,192
"724","1",48569956,48573287,3332,"*",147,124,236,163
"725","1",48616579,48620047,3469,"*",122,93,302,254
"726","1",50347332,50349921,2590,"*",120,114,132,114
"727","1",51234824,51238607,3784,"*",97,101,282,200
"728","1",51988957,51993124,4168,"*",235,203,287,170
"729","1",52032299,52033918,1620,"*",90,63,169,113
"730","1",52364341,52366908,2568,"*",72,65,192,114
"731","1",52658799,52663683,4885,"*",209,209,228,215
"732","1",53047014,53049304,2291,"*",46,39,148,133
"733","1",53107474,53128222,20749,"*",1161,1064,1239,781
"734","1",53319143,53333949,14807,"*",749,690,946,573
"735","1",53389146,53394669,5524,"*",263,263,377,240
"736","1",53405654,53415654,10001,"*",540,477,661,392
"737","1",53474758,53491379,16622,"*",1030,928,1076,778
"738","1",53549888,53555354,5467,"*",298,295,643,389
"739","1",53672019,53700591,28573,"*",1651,1549,1780,1177
"740","1",53733379,53736643,3265,"*",123,86,222,171
"741","1",53737798,53741314,3517,"*",169,179,281,186
"742","1",53944714,53947254,2541,"*",86,120,212,129
"743","1",54081611,54083091,1481,"*",40,53,126,74
"744","1",54115992,54130232,14241,"*",742,694,997,659
"745","1",54157067,54163995,6929,"*",357,289,488,326
"746","1",54225620,54231238,5619,"*",304,306,612,348
"747","1",54243582,54255995,12414,"*",596,525,897,635
"748","1",54272719,54278718,6000,"*",327,314,491,284
"749","1",54403098,54410921,7824,"*",284,275,560,354
"750","1",54493596,54502875,9280,"*",412,414,482,362
"751","1",54579502,54587290,7789,"*",467,488,544,367
"752","1",54618590,54620340,1751,"*",97,79,73,68
"753","1",54626343,54628719,2377,"*",129,135,125,94
"754","1",54670385,54675021,4637,"*",290,251,301,197
"755","1",54803534,54817493,13960,"*",762,800,821,559
"756","1",54964844,54967217,2374,"*",41,56,138,92
"757","1",55019059,55022488,3430,"*",204,168,224,196
"758","1",55069382,55071999,2618,"*",83,74,172,117
"759","1",55276772,55277962,1191,"*",72,62,149,86
"760","1",55368240,55370578,2339,"*",65,51,114,76
"761","1",55426464,55431144,4681,"*",158,151,396,331
"762","1",56523779,56528023,4245,"*",80,74,254,179
"763","1",56577020,56580681,3662,"*",167,166,255,156
"764","1",56817995,56822171,4177,"*",185,165,231,140
"765","1",57410388,57412565,2178,"*",59,68,301,255
"766","1",57484017,57486591,2575,"*",44,50,147,125
"767","1",58394967,58399450,4484,"*",208,168,386,260
"768","1",58429386,58434992,5607,"*",141,115,349,270
"769","1",58583444,58587199,3756,"*",81,88,351,274
"770","1",58616867,58620584,3718,"*",78,66,252,179
"771","1",58752917,58757673,4757,"*",65,81,441,296
"772","1",58783001,58787280,4280,"*",100,91,316,225
"773","1",58931632,58933975,2344,"*",51,36,178,134
"774","1",59012638,59020996,8359,"*",189,150,579,371
"775","1",59041869,59044956,3088,"*",41,26,157,105
"776","1",59150320,59154082,3763,"*",46,65,310,233
"777","1",59155183,59157487,2305,"*",24,26,178,150
"778","1",59294378,59297494,3117,"*",56,53,273,143
"779","1",59475965,59478375,2411,"*",50,59,208,166
"780","1",59600492,59602142,1651,"*",29,28,96,93
"781","1",59669691,59673268,3578,"*",79,90,257,216
"782","1",59676299,59679364,3066,"*",53,30,254,214
"783","1",59738043,59740004,1962,"*",51,39,182,137
"784","1",59758152,59759912,1761,"*",41,27,116,75
"785","1",59971310,59973772,2463,"*",112,111,141,107
"786","1",60874092,60876334,2243,"*",58,52,173,115
"787","1",60968044,60974019,5976,"*",214,186,419,312
"788","1",61076673,61084006,7334,"*",197,209,482,296
"789","1",61156854,61158029,1176,"*",65,52,139,117
"790","1",61332985,61338793,5809,"*",304,285,458,317
"791","1",61951476,61953489,2014,"*",35,45,152,148
"792","1",62227847,62231843,3997,"*",159,174,345,258
"793","1",62282113,62289435,7323,"*",412,353,404,299
"794","1",62294196,62296616,2421,"*",122,115,259,207
"795","1",62298493,62302170,3678,"*",185,171,262,197
"796","1",62315229,62322874,7646,"*",407,438,509,348
"797","1",62689360,62691756,2397,"*",54,56,191,159
"798","1",63660895,63663756,2862,"*",154,118,337,253
"799","1",63673834,63675727,1894,"*",93,81,185,103
"800","1",63713217,63717477,4261,"*",237,232,326,273
"801","1",63730532,63733844,3313,"*",99,103,169,151
"802","1",63744451,63749420,4970,"*",209,183,316,214
"803","1",63770551,63779451,8901,"*",423,354,507,333
"804","1",63891529,63895503,3975,"*",86,63,199,138
"805","1",63920350,63921922,1573,"*",35,37,118,91
"806","1",63982247,63985077,2831,"*",123,122,201,195
"807","1",64136192,64138612,2421,"*",73,58,164,95
"808","1",64341736,64344410,2675,"*",132,113,312,234
"809","1",64345461,64346594,1134,"*",44,57,126,90
"810","1",64623478,64625366,1889,"*",66,61,187,181
"811","1",64744187,64746925,2739,"*",80,56,164,124
"812","1",64932763,64934750,1988,"*",35,42,161,141
"813","1",65172974,65179789,6816,"*",397,346,584,444
"814","1",65418940,65426539,7600,"*",159,151,507,382
"815","1",65468844,65470226,1383,"*",64,53,139,92
"816","1",66240053,66245791,5739,"*",76,79,336,243
"817","1",66260575,66264197,3623,"*",50,42,222,161
"818","1",66725275,66726511,1237,"*",57,32,104,82
"819","1",66923279,66926317,3039,"*",57,41,180,125
"820","1",67338841,67340640,1800,"*",32,34,108,86
"821","1",67478472,67479719,1248,"*",34,34,91,65
"822","1",67499626,67501032,1407,"*",39,40,88,47
"823","1",67682713,67687490,4778,"*",95,102,308,207
"824","1",67713067,67715564,2498,"*",52,58,187,131
"825","1",67766043,67767727,1685,"*",65,75,230,171
"826","1",67849709,67851357,1649,"*",20,40,145,148
"827","1",67852480,67854702,2223,"*",44,29,145,95
"828","1",68103543,68108671,5129,"*",85,90,381,257
"829","1",68111222,68118615,7394,"*",250,255,676,480
"830","1",68172979,68175395,2417,"*",85,81,261,219
"831","1",68317550,68324733,7184,"*",358,320,477,368
"832","1",68329522,68334189,4668,"*",174,169,224,164
"833","1",68495549,68499068,3520,"*",80,80,198,151
"834","1",68818075,68819783,1709,"*",62,66,77,80
"835","1",68954768,68956789,2022,"*",36,41,189,113
"836","1",68968485,68970153,1669,"*",92,89,151,101
"837","1",70410388,70412963,2576,"*",88,66,193,145
"838","1",70528229,70529816,1588,"*",89,77,128,82
"839","1",70685263,70686965,1703,"*",83,75,117,85
"840","1",74504103,74506240,2138,"*",43,37,109,56
"841","1",74649842,74653576,3735,"*",56,63,272,193
"842","1",75614234,75619230,4997,"*",235,207,341,201
"843","1",76867446,76869925,2480,"*",134,129,165,77
"844","1",77039096,77040734,1639,"*",65,71,169,109
"845","1",77055339,77057478,2140,"*",59,37,152,104
"846","1",77473396,77474852,1457,"*",48,35,107,97
"847","1",77513181,77516828,3648,"*",69,80,213,138
"848","1",77538776,77540958,2183,"*",46,38,207,148
"849","1",78490674,78492778,2105,"*",105,94,168,126
"850","1",83996418,83999707,3290,"*",64,73,216,159
"851","1",84252760,84255289,2530,"*",55,43,259,196
"852","1",84365477,84368739,3263,"*",42,46,181,144
"853","1",84632398,84633560,1163,"*",33,28,112,101
