"gene_id","gene_name","YAF_1","YAF_2","YAF_3","GFP_1","GFP_2","GFP_3","YAF_avg","GFP_avg","log2FC_binding","seqnames","start","end","strand"
"ENSG00000165417.12","GTF2A1",2.590070048968,9.91184542395852,8.48891728264945,0.263182491064072,0,0,6.99694425185865,0.0877274970213572,5.24048608696183,"chr14",81175452,81221377,"-"
"ENSG00000242948.1","EPS15P1",5.49465198516846,3.15823886046807,2.35190857592083,0,0,0,3.66826647385245,0,5.23582908396551,"chr7",46781373,46783443,"+"
"ENSG00000146083.12","RNF44",7.61163432257516,3.36878604888916,0,0,0,0,3.66014012382144,0,5.23271452066674,"chr5",176526712,176538025,"-"
"ENSG00000244558.6","KCNK15-AS1",9.27668557848249,1.68707179672578,0,0,0,0,3.65458579173609,0,5.23058185238203,"chr20",44694892,44746021,"-"
"ENSG00000270924.1","ENSG00000270924",8.55228730765256,2.27620688411925,0,0,0,0,3.60949806392394,0,5.2131520823594,"chr16",33848476,33848644,"-"
"ENSG00000290100.1","ENSG00000290100",8.94961494207382,0.995838267728686,0.881965705326625,0,0,0,3.60913963837638,0,5.21301267704507,"chr2",37617328,37661861,"+"
"ENSG00000234404.2","SPRYD7P1",5.73514824608962,2.32173134088516,2.77027692244603,0,0,0,3.60905216980694,0,5.21297865515008,"chrX",77374212,77381319,"+"
"ENSG00000161647.19","MPP3",10.8227998018265,0,0,0,0,0,3.60759993394216,0,5.21241367421858,"chr17",43800799,43833170,"-"
"ENSG00000169908.12","TM4SF1",4.16261250051585,3.77200118558747,2.88556174091671,0,0,0,3.60672514234001,0,5.21207323661998,"chr3",149369022,149377692,"-"
"ENSG00000162714.13","ZNF496",7.90896740555763,1.820966477905,1.08612422148387,0,0,0,3.60535270164883,0,5.21153896986149,"chr1",247297412,247331867,"-"
"ENSG00000167759.13","KLK13",43.1061986287435,0.978769020736218,2.82964001595974,0,0,0.978839993476868,15.6382025551465,0.326279997825623,5.20632560936797,"chr19",51055626,51065114,"-"
"ENSG00000252347.1","RNU6-1046P",0,6.22163677215576,4.52007286889212,0,0,0,3.5805698803493,0,5.20185725788182,"chr14",23259460,23259566,"-"
"ENSG00000076826.10","CAMSAP3",70.5374079617587,19.5943582852681,18.4421154168936,0,0.91890641450882,1.74015983939171,36.1912938879735,0.886355417966843,5.20137209049535,"chr19",7595863,7618304,"+"
"ENSG00000254056.1","IGHV3-71",0,6.2758321251188,4.43024113443163,0,0,0,3.56869108651681,0,5.1971935258535,"chr14",106775157,106775618,"-"
"ENSG00000279756.1","ENSG00000279756",7.49270510673523,2.39001795566744,0.771719992160797,0,0,0,3.55148101818782,0,5.19040982579204,"chr16",23753689,23755939,"-"
"ENSG00000258368.2","ZNF970P",44.9562244415283,0.682861261069775,0.514479994773865,0,0,0.978839993476868,15.384521899124,0.326279997825623,5.18288166689167,"chr12",37575587,37576384,"+"
"ENSG00000264644.1","KRT18P8",8.82474012374878,1.70715501904488,0,0,0,0,3.51063171426455,0,5.17417936726451,"chr18",9678248,9679493,"-"
"ENSG00000133069.17","TMCC2",8.91493313759565,0.780412869794028,0.77171982328097,0,0,0,3.48902194355688,0,5.16551883881703,"chr1",205227946,205285632,"+"
"ENSG00000187546.14","AGMO",10.3232910990715,0,0,0,0,0,3.44109703302383,0,5.14612447183965,"chr7",15200317,15562015,"-"
"ENSG00000176253.4","OR4K13",0,5.9750462770462,4.28733325004578,0,0,0,3.42079317569733,0,5.13782857538016,"chr14",20029399,20036038,"-"
"ENSG00000091542.9","ALKBH5",6.73947136742728,0.682861261069775,2.8296400308609,0,0,0,3.41732421978599,0,5.13640642067191,"chr17",18183078,18209954,"+"
"ENSG00000232518.3","ENSG00000232518",10.2122641324997,0,0,0,0,0,3.40408804416656,0,5.13096711962288,"chr2",38668202,38671421,"-"
"ENSG00000291077.1","ENSG00000291077",4.16261488199234,1.41825294150756,4.6303163766861,0,0,0,3.40372806672867,0,5.13081890292977,"chr1",16215907,16217425,"-"
"ENSG00000212425.1","RNA5SP105",8.32523727416992,0.682861261069775,1.15757974982262,0,0,0,3.3885594283541,0,5.12455950535666,"chr2",137512098,137512210,"-"
"ENSG00000180878.3","C11orf42",1.11003005504608,0,9.04015275410243,0,0,0,3.38339426971617,0,5.12242186921094,"chr11",6205557,6211135,"+"
"ENSG00000270859.1","ENSG00000270859",0,3.24359761737287,6.89870459383184,0,0,0,3.3807674037349,0,5.12133350656754,"chr1",242671140,242671576,"+"
"ENSG00000180881.21","CAPS2",5.8276549577713,2.04858702421188,2.20491283280509,0,0,0,3.36038493826276,0,5.112860629175,"chr12",75275979,75390928,"-"
"ENSG00000229531.6","RABGAP1L-AS1",0,6.00568173997677,3.94434553826297,0,0,0,3.31667575941325,0,5.09452143821149,"chr1",174934947,174954261,"-"
"ENSG00000257094.1","ENSG00000257094",4.16261506080627,2.82900072421346,2.86179502308369,0,0,0,3.28447026936781,0,5.08085813856604,"chr12",32007127,32007435,"+"
"ENSG00000136271.11","DDX56",0.27750751376152,5.17837500572205,4.3730800151825,0,0,0,3.27632084488869,0,5.07738010181628,"chr7",44565804,44575051,"-"
"ENSG00000287929.1","ENSG00000287929",1.48004060983658,7.57049626774258,0.771719855921609,0,0,0,3.27408557783359,0,5.07642466043649,"chr1",183252263,183258968,"+"
"ENSG00000179088.16","C12orf42",6.18446797132492,2.7398799939288,0.831083068480858,0,0,0,3.25181034457819,0,5.06686861424761,"chr12",103237591,103495978,"-"
"ENSG00000226167.1","AP4B1-AS1",0,8.3244180452256,1.37194667922126,0,0,0,3.23212157481562,0,5.05836913430146,"chr1",113856635,113901237,"+"
"ENSG00000258520.1","ENSG00000258520",0,2.91354403495789,6.77398506800334,0,0,0,3.22917636765374,0,5.05709339612538,"chr14",69239166,69260567,"-"
"ENSG00000157110.16","RBPMS",0,0,9.66487298692976,0,0,0,3.22162432897659,0,5.05381701064104,"chr8",30384511,30572256,"+"
"ENSG00000202293.1","SNORD114-22",23.1024971008301,2.80732334984673,6.6310754219691,0,0.689180254936218,0,10.846965290882,0.229726751645406,5.05311623063613,"chr14",100982926,100982997,"+"
"ENSG00000154133.15","ROBO4",0,5.00765748534884,4.63031667470932,0,0,0,3.21265805335272,0,5.04991738487649,"chr11",124883691,124898500,"-"
"ENSG00000232415.2","ELN-AS1",7.49270510673523,1.36572503617832,0.771719992160797,0,0,0,3.21005004502478,0,5.04878112435589,"chr7",74058905,74062287,"-"
"ENSG00000252888.1","ENSG00000252888",0,4.63436015069485,4.98649696203378,0,0,0,3.20695237090954,0,5.04743036184142,"chr10",76835377,76835502,"-"
"ENSG00000160746.13","ANO10",0,2.42795670032501,7.15127395391464,0,0,0,3.19307688474655,0,5.04136429037595,"chr3",43354859,43691594,"-"
"ENSG00000256563.2","NANOGNBP2",0,4.22724363917396,5.28628146648407,0,0,0,3.17117503521934,0,5.03173705262257,"chr12",132972338,132972890,"-"
"ENSG00000226386.1","PARD3-DT",5.27264425158501,1.19501001015306,3.02751681437859,0,0,0,3.16505702537222,0,5.0290362840567,"chr10",34815767,34816386,"+"
"ENSG00000252462.1","RNU6-113P",4.67137916551696,2.16781739251954,2.6458956854684,0,0,0,3.16169741450163,0,5.02755104528602,"chr21",17431547,17431647,"+"
"ENSG00000287698.1","ENSG00000287698",39.4487782991849,1.10558788691248,0.771719992160797,0,0,0.978839993476868,13.7753620594194,0.326279997825623,5.02458024510945,"chr12",1800862,1807486,"+"
"ENSG00000257084.2","MIR200CHG",1.11003005504608,0,8.34192715372358,0,0,0,3.15065240292322,0,5.02265738964533,"chr12",6963226,6964447,"+"
"ENSG00000273711.2","ENSG00000273711",4.99513757228851,1.36572536826134,3.08688000837962,0,0,0,3.14924764964316,0,5.02203380140367,"chr14",73873689,73885555,"-"
"ENSG00000287797.1","ENSG00000287797",27.2462173808705,1.51923655042815,4.21477573880783,0.728812148937812,0,0,10.9934098900355,0.242937382979271,5.01561390034239,"chr1",92978265,92987367,"+"
"ENSG00000254759.1","NAP1L1P1",0,4.56992384103628,4.63031907515092,0,0,0,3.06674763872907,0,4.98492999703065,"chr11",126067539,126068601,"+"
"ENSG00000112494.10","UNC93A",0,2.98752274364233,6.20233665572272,0,0,0,3.06328646645502,0,4.98335230677177,"chr6",167271169,167316014,"+"
"ENSG00000224809.2","BEND3P2",0,7.59534891028153,1.54343998432159,0,0,0,3.04626296486771,0,4.97556735122771,"chr9",92171241,92173494,"+"
"ENSG00000249637.4","ANKHD1-DT",0,2.86534402475638,6.26729867675088,0,0,0,3.04421423383575,0,4.97462761514376,"chr5",140370891,140401460,"-"
"ENSG00000252864.1","RNA5SP278",2.22006011009216,4.05165209770203,2.82963999112447,0,0,0,3.03378406630622,0,4.96983386908145,"chr8",140940562,140940663,"+"
"ENSG00000234286.3","ENSG00000234286",25.7041561404864,3.5477459965081,4.54127156275969,0.789546236395836,0,0,11.2643912332514,0.263182078798612,4.96768357916332,"chr7",23679601,23680842,"-"
"ENSG00000212304.1","SNORD12",0,1.68089216145185,7.39135874907176,0,0,0,3.0240836368412,0,4.96536117219595,"chr20",49280683,49280772,"+"
"ENSG00000150261.5","OR8K1",19.9805750846863,8.95308992597792,1.54343998432159,0,0.689180254936218,0,10.1590349983286,0.229726751645406,4.95948028042073,"chr11",56346039,56346998,"+"
"ENSG00000289537.2","ENSG00000289537",36.9547497431437,0,2.31516000628471,0,0,0.978839993476868,13.0899699164761,0.326279997825623,4.95149610202779,"chr20",62181600,62182980,"-"
"ENSG00000233068.3","ENSG00000233068",3.33009004592896,4.09716987609863,1.54343998432159,0,0,0,2.99023330211639,0,4.94964385570328,"chr6",3831936,3894292,"+"
"ENSG00000172345.14","STARD5",5.93172856792808,0.585310007844652,2.42540522984096,0,0,0,2.98081460187123,0,4.94523996096835,"chr15",81309053,81324183,"-"
"ENSG00000252141.1","RNU6-65P",9.50829263737327,14.1558537171001,4.11583739205411,0,0.612604015403324,0,9.25999458217581,0.204201338467775,4.94340928877578,"chr13",51565412,51565509,"+"
"ENSG00000254930.1","LINC02545",0,4.61745142936707,4.30876994132996,0,0,0,2.97540712356567,0,4.94270550250033,"chr11",13844862,13870616,"-"
"ENSG00000284655.1","ENSG00000284655",0.83252377808094,3.12165430613926,4.88755834102631,0,0,0,2.94724547508217,0,4.92943381789141,"chr8",7680309,7680526,"-"
"ENSG00000289845.1","ENSG00000289845",7.35395409663518,0.682861675818761,0.771719992160797,0,0,0,2.93617858820491,0,4.92418474754456,"chr19",35316293,35319048,"-"
"ENSG00000279347.1","ENSG00000279347",0,0.455241670211156,8.34600453906589,0,0,0,2.93374873642568,0,4.92302969737287,"chr8",119838736,119840385,"-"
"ENSG00000235845.1","ENSG00000235845",4.99514007568359,3.41431005795797,0.385859742760658,0,0,0,2.93176995880074,0,4.92208838537261,"chr3",44899178,44900925,"+"
"ENSG00000240031.2","OR9A3P",31.9133669535319,1.59334554274877,0,0,0,0.815699994564056,11.1689041654269,0.271899998188019,4.92128867758761,"chr7",141862860,141863737,"+"
"ENSG00000270123.4","VTRNA2-1",0,2.86802231222391,5.91652001274957,0,0,0,2.92818077499116,0,4.92037942814973,"chr5",136080470,136080597,"-"
"ENSG00000267280.6","TBX2-AS1",20.2184252057757,2.7314480304718,9.68936901622348,0.789546236395836,0,0,10.8797474174903,0.263182078798612,4.91800804149363,"chr17",61393455,61411555,"-"
"ENSG00000176246.1","OR4L1",0,5.99401330947876,2.70101997256279,0,0,0,2.89834442734718,0,4.9060942136916,"chr14",20060045,20060983,"+"
"ENSG00000244378.1","RPS2P45",4.99513757228851,2.92655147824969,0.771719992160797,0,0,0,2.897803014233,0,4.90583368173349,"chr16",69033675,69036042,"+"
"ENSG00000287964.1","ENSG00000287964",1.6650450527668,1.17603918910027,5.80218770768907,0,0,0,2.88109064985205,0,4.89776834076444,"chr3",11060973,11091548,"+"
"ENSG00000152952.14","PLOD2",3.84241343003053,3.22462807430161,1.54343998432159,0,0,0,2.87016049621791,0,4.89246898579273,"chr3",146035139,146163725,"-"
"ENSG00000072364.13","AFF4",4.99513757228851,0,3.60135747492313,0,0,0,2.86549834907055,0,4.89020266350977,"chr5",132875395,132963634,"-"
"ENSG00000264243.1","ENSG00000264243",6.66018009185791,1.0242912620306,0.771719855921609,0,0,0,2.81873040327004,0,4.8672690533028,"chr17",47863342,47865190,"+"
"ENSG00000072501.19","SMC1A",5.48485640918507,0.682860925793648,2.27228538195292,0,0,0,2.81333423897721,0,4.86459932237071,"chrX",53374149,53422728,"-"
"ENSG00000273497.1","ENSG00000273497",8.32522964477539,2.04858756065369,5.73277139663696,0.263182491064072,0,0,5.36886286735535,0.0877274970213572,4.86452900001449,"chr10",91896704,91896897,"+"
"ENSG00000145349.20","CAMK2D",32.5238998413086,3.04442751407623,1.32294855798994,0,0,0.978839993476868,12.2970919711249,0.326279997825623,4.86205657023272,"chr4",113418054,113761927,"-"
"ENSG00000258610.1","ENSG00000258610",0,2.02013629674911,6.37955002784729,0,0,0,2.79989544153214,0,4.85792897833361,"chr14",76778952,76782249,"+"
"ENSG00000291074.1","CCDC144NL",5.25804125635247,1.19500952251256,1.92929994397693,0,0,0,2.79411690761399,0,4.85505129548138,"chr17",20836447,20896162,"-"
"ENSG00000226723.2","ENSG00000226723",0,6.03195333480835,2.31516000628471,0,0,0,2.78237111369769,0,4.84918419355838,"chr1",192246708,192247487,"-"
"ENSG00000255474.1","GAU1",49.9513492584229,5.08353161811829,1.28619998693466,0.526364982128143,0,1.14197999238968,18.7736936211586,0.556114991505941,4.84628429328994,"chr12",4700417,4720102,"-"
"ENSG00000291092.1","PMS2P3",0,0,8.31742662853665,0,0,0,2.77247554284555,0,4.84422270425461,"chr7",75507747,75528148,"-"
"ENSG00000287140.1","ENSG00000287140",0,4.19262963966016,4.11583792666594,0,0,0,2.76948918877537,0,4.84272203373598,"chr3",123563,133500,"+"
"ENSG00000284823.1","ENSG00000284823",90.5715494155884,77.5902614593506,96.1754751205444,2.85740857464927,0.574316511551539,5.54675837357839,88.1124286651611,2.9928278199264,4.83398351336639,"chr6",4714098,4724885,"-"
"ENSG00000237330.3","RNF223",4.99513757228851,0.938936008140445,2.3151592199619,0,0,0,2.74974426679695,0,4.83276055396204,"chr1",1070967,1074306,"-"
"ENSG00000236959.1","SULT1D1P",92.9902541420677,21.7757143974304,16.6737909317017,1.57909497618675,2.75672006607056,0,43.8132531570666,1.44527168075244,4.82872400348921,"chr4",69791872,69813888,"-"
"ENSG00000227770.1","RPL7P12",0.624392740428448,1.36572003364563,6.17375493049622,0,0,0,2.72128923485676,0,4.81828267158837,"chr2",38231568,38232317,"+"
"ENSG00000244544.2","RN7SL446P",6.16066209077835,0.585310007844652,1.39874244481325,0,0,0,2.71490484781208,0,4.81501425061746,"chr4",152264150,152264445,"-"
"ENSG00000255503.1","LINC02951",0,7.28387135267258,0.857466508944829,0,0,0,2.7137792872058,0,4.81443726292812,"chr11",83072402,83097196,"-"
"ENSG00000278552.1","ENSG00000278552",30.9767878055573,0.682861261069775,2.91538665692012,0.263182332118352,0.689180254936218,0,11.525011907849,0.317454195684857,4.79947047430957,"chr15",23225876,23226391,"-"
"ENSG00000130768.15","SMPDL3B",6.66019344329834,0.617826725755419,0.771719992160797,0,0,0,2.68324672040485,0,4.79869689666787,"chr1",27935000,27959157,"+"
"ENSG00000255486.1","ENSG00000255486",0,3.73298211097717,4.31591440571679,0,0,0,2.68296550556465,0,4.79855112168149,"chr11",89723482,89727253,"-"
"ENSG00000139679.16","LPAR6",4.05854855105281,3.84679099321365,0.128619998693466,0,0,0,2.67798651431998,0,4.79596769068942,"chr13",48389567,48444704,"-"
"ENSG00000282785.1","MALLP1",9.52774858474731,3.37292458794334,4.66706715311323,0,0.3445905148983,0,5.85591344193463,0.1148635049661,4.79283042340311,"chr2",110279606,110285681,"+"
"ENSG00000244236.3","RN7SL604P",4.99513757228851,2.17777730484267,0.806798043576154,0,0,0,2.65990430690244,0,4.78654634074927,"chr2",69516751,69517046,"+"
"ENSG00000159761.15","C16orf86",7.14581993222237,0,0.771719992160797,0,0,0,2.63917997479439,0,4.77567215472883,"chr16",67666814,67668757,"+"
"ENSG00000091536.20","MYO15A",3.7463550567627,0.910481681426366,3.25837108823988,0,0,0,2.63840260880965,0,4.77526266676893,"chr17",18108756,18179802,"+"
"ENSG00000257048.1","LINC02417",0,2.04858756065369,5.86506795883179,0,0,0,2.63788517316182,0,4.77499003615672,"chr12",3367833,3371346,"+"
"ENSG00000183795.8","BPY2B",0,5.36917296577902,2.53565135172435,0,0,0,2.63494143916779,0,4.77343803710932,"chrY",24607560,24639207,"+"
"ENSG00000226038.5","PPIAP21",1.42718148231506,3.64193263318804,2.82963999112447,0,0,0,2.63291803554252,0,4.77237028673181,"chr20",43230760,43231260,"+"
"ENSG00000132405.19","TBC1D14",6.42231999124799,1.21397755708959,0.257239997386932,0,0,0,2.63117918190817,0,4.77145206163443,"chr4",6909242,7033118,"+"
"ENSG00000226297.1","RPL17P14",13.5284886360168,15.4782201766968,15.820250193278,1.35350926433291,0,0,14.9423196686639,0.451169754777636,4.77038652833929,"chr2",229003886,229004400,"+"
"ENSG00000230459.3","ENSG00000230459",7.84949152810233,0,0,0,0,0,2.61649717603411,0,4.76367564212715,"chr15",77278465,77278774,"+"
"ENSG00000233354.1","LINC00028",7.84949152810233,0,0,0,0,0,2.61649717603411,0,4.76367564212715,"chr20",31485778,31487574,"+"
"ENSG00000113209.9","PCDHB5",1.66504669189453,5.39461351037025,0.771719855921609,0,0,0,2.61046001939547,0,4.76046582151393,"chr5",141135206,141138615,"+"
"ENSG00000255482.1","ENSG00000255482",12.0993439674377,12.2535667419434,15.5446428571429,1.18431924283504,0,0,13.2991845221747,0.394773080945015,4.7592343804102,"chr11",102467255,102498801,"+"
"ENSG00000146047.7","H2BC1",21.6455993652344,3.52812379598618,9.0891367594401,0,0,0.978839993476868,11.4209533068869,0.326279997825623,4.75631492613851,"chr6",25726777,25727345,"+"
"ENSG00000290165.1","ENSG00000290165",5.8276549577713,7.64155721664429,1.41482001543045,0.263182491064072,0,0,4.96134406328201,0.0877274970213572,4.75280866340637,"chrX",119831616,119831759,"-"
"ENSG00000206448.3","PPIAP30",0,1.59334669510523,6.17375428336007,0,0,0,2.58903365948844,0,4.74901590888324,"chr10",15154802,15155320,"-"
"ENSG00000217139.2","ENSG00000217139",5.8276549577713,0.614575305581093,1.32294855798994,0,0,0,2.58839294044744,0,4.74867211537152,"chr6",121682925,121684272,"+"
"ENSG00000202368.1","Y_RNA",0,4.40066888597276,3.3441183368365,0,0,0,2.58159574093642,0,4.74501985766839,"chr12",96979528,96979629,"-"
"ENSG00000232880.1","NDUFB4P10",4.99514007568359,2.073880010181,0.668823993206024,0,0,0,2.57928135969021,0,4.74377418592796,"chr20",45388347,45388705,"-"
"ENSG00000249978.1","TRGV7",0,2.18515883386135,5.53065371513367,0,0,0,2.57193751633167,0,4.73981436544916,"chr7",38335041,38335514,"-"
"ENSG00000252066.1","RNU2-53P",0,1.1706223147256,6.516746573978,0,0,0,2.56245629623453,0,4.73468593882746,"chr15",53651977,53652123,"+"
"ENSG00000214892.4","USP8P1",4.99514007568359,1.91201701164246,0.771719992160797,0,0,0,2.55962569316228,0,4.73315131481818,"chr6",31275572,31278754,"+"
"ENSG00000113013.16","HSPA9",16.0954467455546,13.8434816707264,19.5268354415894,0,1.5752683196749,0,16.4885879526235,0.525089439891634,4.72998464657996,"chr5",138553756,138575675,"-"
"ENSG00000198468.11","FLVCR1-DT",2.4975700378418,0,5.14479393959045,0,0,0,2.54745465914408,0,4.72653407142297,"chr1",212852105,212858139,"-"
"ENSG00000221838.10","AP4M1",33.3009001413981,2.80732334984673,1.02895998954773,0.789546236395836,0,0.326279997825623,12.3790611602642,0.371942078073819,4.72475578245173,"chr7",100101549,100110345,"+"
"ENSG00000211662.2","IGLV3-21",0,4.95410009254427,2.67529602050781,0,0,0,2.54313203768403,0,4.7241765915104,"chr22",22711689,22713203,"+"
"ENSG00000207063.1","SNORD116-1",0,7.54400273731777,0,0,0,0,2.51466757910592,0,4.70855563315293,"chr15",25051477,25051571,"+"
"ENSG00000255500.2","ENSG00000255500",0,1.36572503617832,6.17375493049622,0,0,0,2.51315998889151,0,4.70772355024353,"chr11",50268161,50269273,"+"
"ENSG00000171608.18","PIK3CD",4.1626148223877,3.24359537661076,0.128619998693466,0,0,0,2.51161006589731,0,4.70686760203542,"chr1",9629889,9729114,"+"
"ENSG00000236674.1","ENSG00000236674",2.4975700378418,1.43075902121408,3.60135996341705,0,0,0,2.50989634082431,0,4.70592060223864,"chr1",63359823,63361179,"-"
"ENSG00000249782.2","ENSG00000249782",3.70010336240133,1.50229619443417,2.31515998840332,0,0,0,2.50585318174627,0,4.70368389716124,"chr5",8525144,8561682,"+"
"ENSG00000226367.6","ST7-AS2",9.99029517173767,2.00720274448395,3.99890999360518,0,0,0.326279997825623,5.33213596994227,0.108759999275208,4.70160238446716,"chr7",117072072,117146480,"-"
"ENSG00000218577.1","ENSG00000218577",19.5642950534821,1.72724060801899,1.54344000057741,0,0.590726149933679,0,7.61165855402615,0.19690871664456,4.69894982166712,"chr6",167607,170631,"-"
"ENSG00000225802.3","WARS1P1",5.8276549577713,2.47537648305297,5.14479664961497,0,0.229726999998093,0,4.48260936347975,0.0765756666660309,4.69781086238052,"chr11",59255360,59259486,"+"
