"seqnames","start","end","width","strand","Conc","Conc_YAF","Conc_GFP","Fold","p.value","FDR"
"11",130795603,130800068,4466,"*",6.87341656304849,7.50163366871224,5.7352808577203,1.60312980142753,5.22411116675081e-10,2.09998661571064e-08
"5",83305532,83307796,2265,"*",6.15131595241892,6.86824542103603,4.66256125856859,1.91284787397599,5.34496504726067e-10,2.13771607117461e-08
"2",12532343,12536725,4383,"*",6.51558353172673,7.19603220780653,5.18410900220595,1.78730519451348,5.42172366248766e-10,2.15751907955979e-08
"8",61803152,61807844,4693,"*",6.86933802382803,7.49729061958874,5.73210179932756,1.60106376876905,5.63674076127331e-10,2.23186750442617e-08
"1",64912380,64918289,5910,"*",7.29107923357764,7.88665629421465,6.25875877535356,1.48737112083291,5.69489140945842e-10,2.24367388415429e-08
"1",115520091,115563274,43184,"*",10.1354808263809,10.6591840037217,9.30504486617019,1.2619251842858,5.81151919718906e-10,2.27828814468021e-08
"6",73507130,73527127,19998,"*",9.11015984432406,9.65528642964268,8.22346463452591,1.32969145204941,5.84927098638545e-10,2.28179196754613e-08
"11",46553172,46555780,2609,"*",6.05433564697972,6.80083420361813,4.42073992938555,1.99363267971838,5.9798394799112e-10,2.32129160987337e-08
"17",71423546,71426309,2764,"*",5.95635375223464,6.69971856617591,4.33896233338039,2.00621829367289,6.06903325864452e-10,2.34442314025395e-08
"1",100630334,100632082,1749,"*",5.51037429899795,6.33959101958298,3.34729720144603,2.33084512389891,6.19054560996161e-10,2.37975391676146e-08
"7",20406195,20409176,2982,"*",6.45634615400345,7.15335885150172,5.05606572171882,1.84124033703968,6.29720701317477e-10,2.40906194866334e-08
"17",59092178,59096164,3987,"*",6.66467827100838,7.30770398625097,5.4749952771328,1.64650843413038,6.79026538415437e-10,2.58519767197685e-08
"7",46968551,46972652,4102,"*",6.98727749423304,7.59427241336144,5.91908647220367,1.52537654219295,7.0816333863169e-10,2.68322750173414e-08
"1",219087263,219089511,2249,"*",5.70630809099483,6.48824700545156,3.87268846966602,2.14629367635592,7.25322586121608e-10,2.73515693309381e-08
"6",150703981,150727870,23890,"*",9.19464570894201,9.71679932552467,8.36816356653082,1.25749366228752,7.47135357009033e-10,2.80405919059457e-08
"15",57216082,57220514,4433,"*",6.72504260354991,7.36308512346964,5.55297145375236,1.63099261167746,7.58063242208772e-10,2.8316522712506e-08
"9",14306778,14324522,17745,"*",8.95463244592056,9.47394145819289,8.13536946156851,1.24751472514529,9.66865392766432e-10,3.59465119498468e-08
"4",143380855,143383533,2679,"*",5.73550122364957,6.5063566134224,3.9680089530312,2.09465660149634,9.96544278697979e-10,3.68767950607911e-08
"1",162083503,162089953,6451,"*",7.80332558991627,8.36269425582459,6.87749063821251,1.36862979054854,1.03888876044067e-09,3.82649306694403e-08
"9",96883258,96886633,3376,"*",6.40986736365318,7.09827010605632,5.04585986537519,1.80098625049192,1.105997594701e-09,4.05481247798018e-08
"3",159879890,159887350,7461,"*",7.43962919693194,8.04302694467832,6.38286642594346,1.51415532798411,1.13594124793069e-09,4.14540034210284e-08
"11",120430988,120433911,2924,"*",6.22439172483637,6.9186015660199,4.83604375073445,1.81919605053366,1.20054667277357e-09,4.36106839527243e-08
"8",140790675,140797936,7262,"*",7.77252919978064,8.33120825133384,6.84862311818316,1.37005759842752,1.21016519709052e-09,4.36388361493421e-08
"2",221996703,222001166,4464,"*",6.71720988775184,7.35066384088504,5.56111511124733,1.60927099958487,1.21234296664418e-09,4.36388361493421e-08
"15",84998195,85011361,13167,"*",8.74867374098165,9.25540510183133,7.96073887011419,1.20676069384468,1.35104300036687e-09,4.84113552936889e-08
"15",63249168,63252683,3516,"*",7.00162302766521,7.60788701118377,5.93576384860203,1.52273194329661,1.41414364247047e-09,5.04441599311877e-08
"11",134116782,134129213,12432,"*",8.46295984876227,8.99866003922675,7.60139283061444,1.29689760057882,1.47491145913631e-09,5.23758916811677e-08
"8",97526057,97533172,7116,"*",7.84898077572385,6.98276280989885,8.38644276802381,-1.29747562616744,1.53057411809113e-09,5.41098948266233e-08
"4",74030479,74034367,3889,"*",6.48156483165703,7.16261350435232,5.14766786280884,1.75821195306702,1.66245388616012e-09,5.84298595471552e-08
"15",35304645,35308048,3404,"*",6.23958505252212,6.93007134329418,4.86690275748464,1.80345383505686,1.66752724556852e-09,5.84298595471552e-08
"14",105646007,105649699,3693,"*",6.39697650842101,5.13034177763859,7.06088748365089,-1.70072942941456,1.70017195382535e-09,5.93112850323477e-08
"3",193586966,193595365,8400,"*",7.69743432678344,8.23572640482348,6.82901785048915,1.30136166560443,1.71078082701184e-09,5.94196200399419e-08
"1",68099761,68109254,9494,"*",7.94021541913083,8.49806131827235,7.01863502610117,1.36447255243599,1.73800362764835e-09,6.01015315604686e-08
"11",1433018,1441129,8112,"*",8.27186983131193,7.43478581906942,8.79816520229678,-1.26016755880562,1.77868520917221e-09,6.12409050931944e-08
"10",76428059,76447902,19844,"*",9.05289573683455,9.56828038024836,8.24351013920093,1.2320283470587,1.80913354170991e-09,6.20196039688345e-08
"16",65974896,65978761,3866,"*",7.13335321989574,7.72523064672759,6.11240732736293,1.47207025647095,1.85325211629558e-09,6.32582047799339e-08
"6",11231632,11238756,7125,"*",8.17147726020168,8.68260701271195,7.37269510266697,1.21896772783278,1.89202516540979e-09,6.43044947848931e-08
"8",61758445,61764652,6208,"*",7.36290278568379,7.93609314233173,6.39765361108375,1.40387252141757,1.96408162043123e-09,6.646821518032e-08
"X",44071220,44073652,2433,"*",6.28492806030889,6.97766986886633,4.90278153825079,1.81163487838147,2.01004475042041e-09,6.74943524694502e-08
"10",132792780,132818955,26176,"*",9.84523296944633,8.92963167990385,10.4009285230374,-1.35101331440682,2.01144932223642e-09,6.74943524694502e-08
"15",62919330,62936392,17063,"*",8.95847240985509,9.46309068460472,8.1757082949599,1.19940887363695,2.02620961361724e-09,6.77027591993034e-08
"17",43453258,43461651,8394,"*",8.7533221952651,9.24945454853748,7.9910637063503,1.17377528850571,2.09895904100584e-09,6.98388934694339e-08
"10",132914870,132930544,15675,"*",8.87695944987614,7.96271261053417,9.43216619804926,-1.3475722191591,2.19872618838281e-09,7.26271139600722e-08
"1",172587994,172590731,2738,"*",5.91436606512643,6.64558791342493,4.35778421010141,1.93427557739357,2.20109955176377e-09,7.26271139600722e-08
"18",45164450,45170748,6299,"*",7.17944765444379,7.75655718040739,6.20275331561097,1.42265541649223,2.35703572076082e-09,7.74496509240869e-08
"15",49044204,49047260,3057,"*",6.11948839924808,6.8323965296051,4.64914011921745,1.87251311005816,2.47253537186971e-09,8.0909122354695e-08
"5",31358639,31363883,5245,"*",7.10970902806121,7.69703553081222,6.10259369078557,1.45204043523027,2.54911777027238e-09,8.30718667604403e-08
"7",55059196,55064084,4889,"*",7.56496929347167,8.1614910445413,6.52972523716101,1.48474393692954,2.60365926453002e-09,8.45015480156281e-08
"2",216215850,216225249,9400,"*",7.9182572916073,8.43711706377099,7.10012981554228,1.23876888673611,2.6655246492371e-09,8.61562844788106e-08
"17",54944505,54950024,5520,"*",7.71362576291415,8.24755176050583,6.85672159148722,1.28663379922784,2.85448348812544e-09,9.17558897989585e-08
"1",57405503,57413269,7767,"*",7.86549706940997,8.3917860720046,7.02842944208772,1.26370484372888,2.86194024249814e-09,9.17558897989585e-08
"5",79973491,79976428,2938,"*",5.98683257838277,6.70342513260658,4.49963103008121,1.87644772599513,2.93443074966309e-09,9.37006334942823e-08
"2",68966574,68976201,9628,"*",8.00740785974941,8.52228041701913,7.1993042046712,1.22818762188511,2.95386699370526e-09,9.394246073555e-08
"10",71827894,71841690,13797,"*",9.23144527049307,9.72945319044626,8.46468996791036,1.17726556409916,2.9825034848558e-09,9.44737803862923e-08
"17",55330018,55337112,7095,"*",7.93726237333288,8.48318472126513,7.04841810598782,1.32489199494059,3.04591775857779e-09,9.59218679222122e-08
"1",113387905,113395626,7722,"*",8.14409999456374,8.65005864950476,7.35805897649567,1.19898224480304,3.05244484359104e-09,9.59218679222122e-08
"12",59972775,59974598,1824,"*",5.35408623677672,6.17946898522582,3.22115975467381,2.25723929901918,3.0669770974214e-09,9.59975953932019e-08
"2",28647363,28652728,5366,"*",7.01362648946724,7.61457340658724,5.96458234967243,1.49959104066682,3.33087099462739e-09,1.03472342138816e-07
"2",28062635,28065638,3004,"*",6.07192482237369,6.77764518105741,4.63377852601005,1.84746520952803,3.33191656085339e-09,1.03472342138816e-07
"1",94298869,94307891,9023,"*",7.9511896623999,8.47754366844361,7.11395477873358,1.26216818282134,3.40064477618816e-09,1.05194163994664e-07
"15",98849731,98862385,12655,"*",9.15389288119333,9.66766355657561,8.34854225197566,1.22316317904396,3.51465802904855e-09,1.08297964716091e-07
"8",122318110,122320823,2714,"*",6.03754950418143,6.74171347123593,4.6062615653638,1.83115245591582,3.84369547901587e-09,1.17572316894963e-07
"3",171162940,171169267,6328,"*",7.48713056770588,8.04045148603668,6.57809308360499,1.3434703499246,3.85493474937002e-09,1.17572316894963e-07
"7",28060333,28063125,2793,"*",6.46570904615504,7.11248617669833,5.26258349355323,1.64189275037372,3.86018466885848e-09,1.17572316894963e-07
"12",75487569,75490332,2764,"*",5.75953196866423,6.50722082359909,4.11972399350574,1.98606830033163,3.9190957146842e-09,1.18909268063541e-07
"7",55114932,55139037,24106,"*",10.5681628001194,11.0870065540694,9.7500757889894,1.23620429644387,4.12673755252081e-09,1.24731430070276e-07
"1",88983952,88987219,3268,"*",6.28447366961953,6.95227971948567,5.00289373357649,1.70643514095896,4.18868613236343e-09,1.2612245430489e-07
"17",15289308,15298683,9376,"*",8.13054443595075,8.64031568090224,7.33512487027558,1.20767960826586,4.48320269027301e-09,1.34080755316065e-07
"8",66101514,66149298,47785,"*",10.299368681648,10.8008420129293,9.52425222877967,1.18404413832469,4.48685442085581e-09,1.34080755316065e-07
"2",12553233,12559610,6378,"*",7.28270676890802,7.83933866310093,6.36450609521481,1.34989279782949,4.53576080112647e-09,1.35032668361355e-07
"18",3589658,3600304,10647,"*",8.28295533369143,8.8061586679892,7.45379640816181,1.25286152051934,4.58607833576496e-09,1.35294754579715e-07
"1",115124695,115146017,21323,"*",10.1296339326515,10.6244729674278,9.37046473716862,1.16456728786389,4.60175864203745e-09,1.35294754579715e-07
"6",52533301,52577836,44536,"*",10.6254968113132,11.1330576948447,9.83552493091189,1.20188883265276,4.6046246032496e-09,1.35294754579715e-07
"16",56741648,56745866,4219,"*",6.70021456987872,7.332427804699,5.54840083829233,1.59862989365048,4.61290361617919e-09,1.35294754579715e-07
"1",116358882,116386215,27334,"*",9.8076479406455,10.3066945079441,9.03839383414927,1.17748236805625,4.65524597851784e-09,1.36032815143479e-07
"17",13344673,13348942,4270,"*",8.11823559536267,8.64884874863329,7.26998272228361,1.27502118373358,4.83079663576514e-09,1.40643671171412e-07
"5",9012430,9017359,4930,"*",7.06153715576129,7.6478694560728,6.057419936135,1.44433847019299,4.86835302590208e-09,1.41217903341094e-07
"3",181689531,181713649,24119,"*",10.0810958675806,10.5854743024162,9.29891699805298,1.19285976995908,4.98013755773657e-09,1.43933245692394e-07
"1",184489506,184493140,3635,"*",6.16635384426523,6.86230155519009,4.77062169230206,1.81097479855619,5.03460630982971e-09,1.44978354063787e-07
"17",64226949,64236021,9073,"*",8.17519001219358,8.71455617338848,7.30392192549507,1.30195981662368,5.2001830697101e-09,1.48787035592518e-07
"10",133080037,133106953,26917,"*",10.0352819914049,9.1609544891363,10.5757972633157,-1.29830371559857,5.20444612440047e-09,1.48787035592518e-07
"1",44530329,44533819,3491,"*",7.13861425529591,7.7127183243501,6.17070764095766,1.40752949365292,5.39286305375411e-09,1.5361900188014e-07
"10",48395825,48401287,5463,"*",7.12990024070561,7.70527485084172,6.15828742381605,1.41094294971248,5.59601725132168e-09,1.58640048969038e-07
"1",93604782,93644733,39952,"*",10.1094975161335,10.6270998775863,9.29454167877197,1.2311384963013,5.60919481138158e-09,1.58640048969038e-07
"1",118930449,118956244,25796,"*",9.98209759965038,10.4729716634406,9.23234122762805,1.15218216072007,5.9007038274193e-09,1.66290653413998e-07
"15",67112879,67151406,38528,"*",10.7607259097056,11.2804881051159,9.9403161856027,1.23662870900352,6.24047632531948e-09,1.75242312128386e-07
"1",87223993,87229480,5488,"*",7.17030695040098,7.76045020362184,6.15465212350363,1.4610414682964,6.28727294372047e-09,1.7593255986333e-07
"11",86171515,86178159,6645,"*",7.84075297548538,8.35782455450276,7.02713304305858,1.2306772295153,6.71586741410405e-09,1.87263922719331e-07
"16",1191837,1226952,35116,"*",10.6457406790609,9.76204712716859,11.1897530738812,-1.30746694941311,6.7480119175595e-09,1.8750002236896e-07
"20",48497925,48509084,11160,"*",7.99699977958145,7.19017351592339,8.5113614347977,-1.21739250129677,6.83717756849349e-09,1.89313318758391e-07
"11",128465573,128470045,4473,"*",7.29532203369819,7.866164622275,6.33687107067095,1.3972087414897,7.04560589268284e-09,1.93798099989806e-07
"15",88583839,88588200,4362,"*",6.74962133397404,7.36165232412493,5.66522834865578,1.51285782522358,7.04809354679431e-09,1.93798099989806e-07
"6",82142402,82148476,6075,"*",7.2235071464594,7.80285110071851,6.24023267900182,1.42512145328192,7.23721713294782e-09,1.9779301229986e-07
"8",67735250,67752825,17576,"*",9.05965312125758,9.54923043526513,8.31295636854343,1.14810368197365,7.24333546747815e-09,1.9779301229986e-07
"20",11264769,11276330,11562,"*",8.3501407391261,8.8706281950154,7.52789315799902,1.24060267353408,7.44307715388578e-09,2.02548893407634e-07
"1",34391404,34438982,47579,"*",10.40722898531,10.9094633863227,9.63026705573978,1.18345256628793,7.64046674970111e-09,2.06979561796277e-07
"1",221858681,221859949,1269,"*",5.54418243637343,6.32031995906724,3.74561653169475,2.06815723798877,7.65816537521268e-09,2.06979561796277e-07
"9",12783536,12786338,2803,"*",6.29579620384964,6.96417275741579,5.01201080414997,1.71133680141248,7.77552786726062e-09,2.09436752315771e-07
"15",58729228,58733629,4402,"*",6.58267447071977,7.20869323996586,5.45199236622799,1.55755762953071,7.92574228347719e-09,2.12759163196122e-07
"10",33326853,33338019,11167,"*",8.19593106736392,8.70393911354864,7.40485943528864,1.20180167418702,7.9699023484529e-09,2.13221813166887e-07
"8",28656996,28660714,3719,"*",6.87988751681145,7.47822501383961,5.83900204995604,1.48234274035232,8.00595629478543e-09,2.13465211779144e-07
"15",63220316,63224120,3805,"*",6.44631473554344,7.08359697764779,5.27690648987707,1.59943152906503,8.15522650140237e-09,2.16257786941661e-07
"1",59374949,59378181,3233,"*",6.21448822068381,6.88351353578935,4.92818966025116,1.70186831905625,8.16530853587028e-09,2.16257786941661e-07
"2",12498247,12509635,11389,"*",8.34129481480043,8.83112664420122,7.59399827347688,1.14744254493846,9.15293038974997e-09,2.41606852521433e-07
"5",109737725,109740855,3131,"*",6.20505818734286,6.88858698444525,4.86109374911469,1.75387961886673,9.37723335674719e-09,2.46218086262916e-07
"1",74649474,74654908,5435,"*",7.24140289362784,7.81698674462247,6.26917848775176,1.40801853996014,9.38980452726363e-09,2.46218086262916e-07
"9",131664966,131683130,18165,"*",9.14871007758201,9.64764675370417,8.3797206400342,1.17344413312909,9.46774302336902e-09,2.47442432350031e-07
"1",164606590,164614973,8384,"*",7.89492694911182,8.42808106984562,7.04004490757958,1.27880426365517,9.97927081714052e-09,2.59161859502866e-07
"1",44480038,44487162,7125,"*",7.71240777740747,8.23209564257737,6.8921862265923,1.2347151890148,9.98160969167498e-09,2.59161859502866e-07
"20",63389825,63431848,42024,"*",11.6736987056458,10.8147157012355,12.2084166681358,-1.27688113722094,1.02068906430468e-08,2.64016596122171e-07
"17",69537433,69541079,3647,"*",6.52809670492412,7.15941871224709,5.37934803102237,1.5797322584376,1.02352689745557e-08,2.64016596122171e-07
"7",130259827,130327372,67546,"*",10.8834904467854,11.3737102545569,10.1352789154079,1.14621740802698,1.11367826411792e-08,2.86338252387981e-07
"1",1140631,1187061,46431,"*",11.4576731070328,10.6319838317751,11.9795152746945,-1.23781366662018,1.12450143801043e-08,2.88185336168434e-07
"1",84102501,84104287,1787,"*",5.72725791210159,6.47682183015726,4.07759875784743,1.97260621595409,1.13015554759283e-08,2.88700057464116e-07
"16",1018532,1032671,14140,"*",9.0850878236816,8.229884019845,9.6183648658762,-1.26988201131601,1.14636160308949e-08,2.91898313018188e-07
"1",2997326,3047435,50110,"*",11.255022549351,10.4508106176806,11.7683366063069,-1.21222695912954,1.18958358421605e-08,3.01933089852786e-07
"1",184056682,184058549,1868,"*",5.19158234769191,6.03408796418093,2.91815737930357,2.28885678627358,1.20163373703398e-08,3.03497566387316e-07
"5",40409562,40413979,4418,"*",6.7334110836635,7.33782586091498,5.67342925186963,1.49645623532233,1.20341249962896e-08,3.03497566387316e-07
"20",35325696,35345458,19763,"*",9.07785839920456,9.55626965757092,8.35713100064704,1.11255994537139,1.20835042023849e-08,3.03775459614876e-07
"7",46143378,46148148,4771,"*",7.08289344514619,7.64605178244586,6.14639580239934,1.36179571654175,1.25918427998723e-08,3.15553174468952e-07
"7",107167542,107171819,4278,"*",7.5456934338801,8.10992827565668,6.60614734820189,1.37352930626404,1.30575268715395e-08,3.26191026169468e-07
