"seqnames","start","end","width","strand","Fold","p.value","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chr9",100074820,100080777,5958,"*",-1.59349240213713,1.15553955069438e-19,1.35210597282508e-16,"Intron (ENST00000262455.7/23071, intron 1 of 11)",9,100055188,100060155,4968,2,"23071","ENST00000690306.1",-14665
"chr8",66118503,66125700,7198,"*",1.29086899082828,1.20804280155908e-19,1.40344372471126e-16,"Promoter (1-2kb)",8,66126896,66175485,48590,1,"84675","ENST00000353317.9",-1196
"chr3",181621300,181625808,4509,"*",1.69323671980193,1.23377470462148e-19,1.42317224704369e-16,"Exon (ENST00000646712.1/347689, exon 3 of 3)",3,181610770,181742884,132115,1,"347689","ENST00000645583.2",10530
"chr9",94865586,94869696,4111,"*",2.08586684906496,1.28870989857432e-19,1.47607198206775e-16,"Intron (ENST00000375315.8/84909, intron 5 of 16)",9,94920215,94935356,15142,1,"84909","ENST00000488186.5",-50519
"chr7",121796864,121801197,4334,"*",2.01120972816792,1.40373035235532e-19,1.5965714906212e-16,"Distal Intergenic",7,121873089,122061957,188869,1,"5803","ENST00000651065.1",-71892
"chr6",112230459,112235022,4564,"*",1.96770423795205,1.86694232232093e-19,2.10867245842977e-16,"Promoter (1-2kb)",6,112236093,112307009,70917,1,"101927640","ENST00000433684.6",-1071
"chr15",63233153,63240336,7184,"*",1.64721215920138,1.90108734959841e-19,2.13243001362368e-16,"Intron (ENST00000558990.5/51762, intron 3 of 6)",15,63276018,63305735,29718,1,"83464","ENST00000560890.5",-35682
"chr7",32064340,32078822,14483,"*",1.25320616261394,1.93507795784275e-19,2.15182433103653e-16,"Promoter (<=1kb)",7,31751179,32070407,319229,2,"5137","ENST00000396191.6",0
"chr20",53898104,53902524,4421,"*",1.59684631771975,1.94483800093682e-19,2.15182433103653e-16,"Distal Intergenic",20,53875252,53875557,306,2,"391257","ENST00000497904.1",-22547
"chr12",11648116,11654743,6628,"*",1.57453844145509,1.99068704595911e-19,2.18767090939202e-16,"Promoter (<=1kb)",12,11649674,11895377,245704,1,"2120","ENST00000396373.9",0
"chr15",68514704,68519998,5295,"*",1.21346819470149,2.06044423900082e-19,2.24913391444489e-16,"Distal Intergenic",15,68483202,68487149,3948,2,"105370873","ENST00000660959.1",-27555
"chr7",130955420,130963400,7981,"*",1.40193191810483,2.23100087584285e-19,2.4190742496764e-16,"Exon (ENST00000642156.2/378805, exon 4 of 6)",7,130791264,130941584,150321,2,"378805","ENST00000702906.1",-13836
"chr21",35177225,35181552,4328,"*",2.10891535881347,2.36296745546111e-19,2.54519762777134e-16,"Intron (ENST00000475045.6/101928269, intron 9 of 12)",21,34787801,35049344,261544,2,"861","ENST00000300305.7",-127881
"chr1",118096828,118108297,11470,"*",1.44336909452792,2.44873869761167e-19,2.62023095705954e-16,"Exon (ENST00000336338.10/200162, exon 5 of 49)",1,118085978,118087162,1185,2,"200162","ENST00000463628.1",-9666
"chr9",112028242,112030725,2484,"*",2.16312144716284,2.53717330810028e-19,2.69711472350307e-16,"Exon (ENST00000658557.1/105376220, exon 3 of 3)",9,112028570,112039143,10574,2,"105376220","ENST00000658557.1",8418
"chr2",239720253,239737519,17267,"*",-1.4831205892033,2.67474353899653e-19,2.81494350320844e-16,"Exon (ENST00000567853.1/ENST00000567853.1, exon 1 of 1)",2,239762860,239802883,40024,1,"150935","ENST00000407524.1",-25341
"chr3",183130057,183166481,36425,"*",-1.18400148213546,2.68262930306686e-19,2.81494350320844e-16,"Promoter (<=1kb)",3,183122215,183162734,40520,2,"27074","ENST00000265598.8",0
"chr7",116314057,116317809,3753,"*",1.95927022859665,2.9131631151891e-19,3.03725265942263e-16,"Exon (ENST00000460222.5/105375463, exon 4 of 6)",7,116289913,116337241,47329,1,"105375463","ENST00000465451.1",24144
"chr20",11207498,11210846,3349,"*",1.83349517843934,2.93349592476177e-19,3.03897098524126e-16,"Distal Intergenic",20,11264944,11273385,8442,2,"339593","ENST00000666460.1",62539
"chr7",71014100,71023054,8955,"*",-1.18734174937819,2.97029798472326e-19,3.05357836234699e-16,"Distal Intergenic",7,71132144,71713599,581456,1,"64409","ENST00000333538.10",-109090
"chr6",113350184,113354560,4377,"*",1.85071449010421,2.98514531410847e-19,3.05357836234699e-16,"Intron (ENST00000702129.1/107986637, intron 2 of 2)",6,113357003,113367944,10942,2,"107986637","ENST00000445974.1",13384
"chr10",94298273,94305039,6767,"*",1.50300775079247,3.11797527491434e-19,3.16951930367777e-16,"3' UTR",10,94309642,94322031,12390,1,"51196","ENST00000685132.1",-4603
"chr15",78756347,78780420,24074,"*",-1.47378455934749,3.24031633873439e-19,3.27342391871711e-16,"Promoter (<=1kb)",15,78763951,78765113,1163,2,"11173","ENST00000569934.1",0
"chr2",220224368,220229273,4906,"*",1.8223603214508,3.89194359896489e-19,3.90743930033114e-16,"Intron (ENST00000432993.1/105373893, intron 1 of 3)",2,220105656,220450778,345123,1,"105373893","ENST00000432993.1",118712
"chr4",1486686,1496989,10304,"*",-1.45109589587674,4.0402631522388e-19,4.03146380610969e-16,"Distal Intergenic",4,1402932,1406442,3511,2,"54729","ENST00000422806.2",-80244
"chrX",43964042,43971055,7014,"*",1.50938271493234,4.35653572146072e-19,4.32054117327426e-16,"Promoter (2-3kb)",23,43949682,43973386,23705,2,"4693","ENST00000470584.1",2331
"chr1",115523188,115532994,9807,"*",1.49340684671061,4.4505535193642e-19,4.38703198276964e-16,"Distal Intergenic",1,115641970,115698221,56252,1,"81839","ENST00000355485.7",-108976
"chr5",88547372,88553901,6530,"*",1.91222610441633,4.7001317066636e-19,4.60513808090543e-16,"Intron (ENST00000506978.5/645323, intron 3 of 6)",5,88539365,88611949,72585,2,"645323","ENST00000668089.1",58048
"chr17",28268536,28287043,18508,"*",-1.264334777906,5.05120028998539e-19,4.91947587523757e-16,"Promoter (2-3kb)",17,28263634,28266369,2736,2,"101926984","ENST00000564762.1",-2167
"chr9",77015327,77021664,6338,"*",-1.32228414595166,5.14911393050477e-19,4.98498592396993e-16,"Promoter (<=1kb)",9,77019655,77020953,1299,1,"442425","ENST00000376708.1",0
"chr4",22201400,22203962,2563,"*",2.70065439876682,5.21273442043506e-19,5.01671709947728e-16,"Intron (ENST00000510705.3/ENST00000510705.3, intron 3 of 3)",4,22387400,22394868,7469,2,"166647","ENST00000499527.6",190906
"chr1",117144072,117151470,7399,"*",1.55349753140475,5.48578885095972e-19,5.24844780979025e-16,"3' UTR",1,117112185,117122587,10403,2,"80263","ENST00000369461.3",-21485
"chr2",203680787,203687453,6667,"*",1.67302064092987,5.85285523999379e-19,5.56688678660111e-16,"Distal Intergenic",2,203706475,203738910,32436,1,"940","ENST00000374481.7",-19022
"chrX",45748103,45754577,6475,"*",1.85109655781582,6.1353283742053e-19,5.80163071757338e-16,"Promoter (<=1kb)",23,45747015,45747124,110,2,"407007","ENST00000384992.3",-979
"chr3",173743063,173747749,4687,"*",1.96667290440369,6.37757486566747e-19,5.9958419885924e-16,"Intron (ENST00000695368.1/22871, intron 3 of 6)",3,173584920,174278982,694063,1,"22871","ENST00000415045.1",158143
"chr2",241794520,241805332,10813,"*",-1.40800604964994,7.11648700687131e-19,6.65207488064704e-16,"3' UTR",2,241809065,241816493,7429,1,"129807","ENST00000415936.5",-3733
"chr9",85439337,85446206,6870,"*",-1.44866655911148,7.34926392397151e-19,6.83040589093912e-16,"Promoter (<=1kb)",9,85369591,85443924,74334,2,"105376121","ENST00000669133.1",0
"chr3",188289686,188299945,10260,"*",1.21890408330623,7.39263457602637e-19,6.83167642396482e-16,"Intron (ENST00000448637.5/4026, intron 1 of 6)",3,188341663,188609279,267617,1,"4026","ENST00000494233.5",-41718
"chr17",17925932,17939317,13386,"*",1.21867106155151,7.70147315260509e-19,7.07687062658449e-16,"Intron (ENST00000379504.8/146691, intron 1 of 14)",17,17846849,17972397,125549,2,"146691","ENST00000318094.14",33080
"chr10",133156986,133171669,14684,"*",-1.56711209401318,7.82609228802127e-19,7.15098191115292e-16,"Promoter (<=1kb)",10,133160219,133174555,14337,1,"85442","ENST00000478074.6",0
"chr9",116071403,116075864,4462,"*",1.64146292115098,8.10255008868214e-19,7.36223049817713e-16,"Distal Intergenic",9,116012361,116012965,605,1,"105376236","ENST00000416507.1",59042
"chr4",76194114,76201359,7246,"*",1.24672536064405,9.0379115972919e-19,8.16650628745301e-16,"Promoter (<=1kb)",4,76160012,76196050,36039,2,"950","ENST00000682785.1",0
"chr7",102872009,102877124,5116,"*",1.57948358680057,9.15286824043382e-19,8.22468649152132e-16,"Intron (ENST00000694870.1/222235, intron 11 of 13)",7,102913000,102933450,20451,1,"10234","ENST00000498487.1",-35876
"chr15",55914657,55918361,3705,"*",1.87479551506144,9.24898452562163e-19,8.26539059433917e-16,"Promoter (<=1kb)",15,55826922,55915654,88733,2,"4734","ENST00000508871.5",0
"chr22",50039867,50051133,11267,"*",-1.38491335450912,9.88310395916342e-19,8.7838111663286e-16,"Promoter (<=1kb)",22,50047168,50050218,3051,2,"164714","ENST00000477219.1",0
"chr1",234599203,234608592,9390,"*",1.4433620144727,9.98129202646609e-19,8.82286544372053e-16,"Promoter (<=1kb)",1,234607231,234608094,864,2,"359948","ENST00000491430.1",0
"chr1",16715649,16722855,7207,"*",-1.32135223253364,1.00378100731105e-18,8.82486280724899e-16,"Promoter (<=1kb)",1,16692280,16720157,27878,2,"284729","ENST00000270691.9",0
"chr2",163731822,163737483,5662,"*",1.91342457375217,1.01392261105052e-18,8.86609909001675e-16,"Promoter (<=1kb)",2,163593396,163736012,142617,2,"55137","ENST00000409634.5",0
"chr8",66558396,66563161,4766,"*",1.75696635410227,1.04089247014523e-18,8.99286107575166e-16,"3' UTR",8,66565133,66566958,1826,2,"4603","ENST00000522419.1",3797
"chr1",118114999,118125121,10123,"*",1.42187560865583,1.04266368134782e-18,8.99286107575166e-16,"Exon (ENST00000336338.10/200162, exon 4 of 49)",1,118085978,118087162,1185,2,"200162","ENST00000463628.1",-27837
"chr2",101750878,101753222,2345,"*",1.64877659291706,1.04500645166901e-18,8.99286107575166e-16,"Intron (ENST00000427603.5/9448, intron 3 of 4)",2,101797234,101891611,94378,1,"9448","ENST00000627726.3",-44012
"chr3",181627103,181633795,6693,"*",1.45350954753204,1.10385003487124e-18,9.4492467853491e-16,"Exon (ENST00000646949.2/347689, exon 7 of 8)",3,181610770,181742884,132115,1,"347689","ENST00000645583.2",16333
"chr11",122156017,122162554,6538,"*",1.70070850146021,1.138949100919e-18,9.69865845649065e-16,"Promoter (<=1kb)",11,122089144,122156371,67228,2,"399959","ENST00000650497.1",0
"chr6",85497102,85500558,3457,"*",2.04428107198438,1.1687065928042e-18,9.90022311388742e-16,"Exon (ENST00000624603.1/ENST00000624603.1, exon 1 of 1)",6,85505798,85508457,2660,2,"57231","ENST00000474645.6",7899
"chr1",218342841,218354851,12011,"*",1.26490668885974,1.24001938018265e-18,1.04498938906636e-15,"Promoter (<=1kb)",1,218345336,218444619,99284,1,"7042","ENST00000366930.9",0
"chr1",230185251,230200722,15472,"*",-1.3200217304727,1.31812886988738e-18,1.10508798991151e-15,"Intron (ENST00000494106.1/2590, intron 2 of 6)",1,230255358,230282120,26763,1,"2590","ENST00000485438.1",-54636
"chr15",60379401,60384954,5554,"*",1.5159324192568,1.35651799575401e-18,1.12985546051262e-15,"Promoter (<=1kb)",15,60347337,60384827,37491,2,"302","ENST00000504475.6",0
"chr15",82312554,82318653,6100,"*",-1.48189768528615,1.36156457475159e-18,1.12985546051262e-15,"Exon (ENST00000613213.4/390660, exon 5 of 20)",15,82298856,82304859,6004,1,"390660","ENST00000620003.1",13698
"chr9",2567265,2572580,5316,"*",1.54203018450509,1.4541613699047e-18,1.20056891374695e-15,"Promoter (<=1kb)",9,2423769,2570760,146992,2,"101930053","ENST00000668403.2",0
"chr6",56539535,56544759,5225,"*",1.48756450151438,1.48489906729449e-18,1.21975458989956e-15,"Promoter (<=1kb)",6,56458252,56542204,83953,2,"667","ENST00000340834.10",0
"chr9",3968303,3972573,4271,"*",1.63074721330813,1.55902658049478e-18,1.27421044313856e-15,"Promoter (2-3kb)",9,3825255,3975199,149945,2,"169792","ENST00000461870.5",2626
"chr2",205705737,205719495,13759,"*",1.38775339403586,1.59732152005365e-18,1.29898179314563e-15,"Promoter (2-3kb)",2,205722265,205723922,1658,1,"8828","ENST00000477199.1",-2770
"chr7",94642644,94645190,2547,"*",2.21035030048403,1.60594297878812e-18,1.29949550141788e-15,"Promoter (<=1kb)",7,94585380,94644615,59236,2,"8910","ENST00000644674.1",0
"chr11",102551169,102554306,3138,"*",1.65678599539381,1.6192811429881e-18,1.30380188862029e-15,"Distal Intergenic",11,102524276,102530750,6475,2,"4316","ENST00000533366.5",-20419
"chr1",33053655,33064466,10812,"*",-1.20723848806155,1.70871790188865e-18,1.36903656725458e-15,"Intron (ENST00000548559.1/204, intron 2 of 4)",1,33021607,33080996,59390,2,"204","ENST00000548559.1",16530
"chr1",94921693,94930202,8510,"*",1.31109904969498,1.83615159376392e-18,1.46392586258692e-15,"Promoter (<=1kb)",1,94896949,94925808,28860,2,"1266","ENST00000545882.5",0
"chr1",12404507,12408125,3619,"*",1.80356107622636,1.84668348289665e-18,1.46514065890598e-15,"Promoter (<=1kb)",1,12407254,12416827,9574,1,"55187","ENST00000476045.5",0
"chr11",35133932,35154001,20070,"*",1.09583637120044,2.13444602964639e-18,1.68073718321412e-15,"Promoter (<=1kb)",11,35132655,35138032,5378,2,"100507144","ENST00000528366.1",0
"chr1",246105069,246109781,4713,"*",1.88732671170032,2.13909186833486e-18,1.68073718321412e-15,"Promoter (<=1kb)",1,246108626,246113866,5241,1,"101928089","ENST00000443763.1",0
"chr1",12475031,12487811,12781,"*",1.23229217231997,2.16234536892e-18,1.69083972369228e-15,"Promoter (<=1kb)",1,12478549,12506972,28424,1,"55187","ENST00000645148.1",0
"chr6",53306412,53314473,8062,"*",1.53481665258747,2.22830603655114e-18,1.73408055174574e-15,"Intron (ENST00000370918.8/60481, intron 1 of 8)",6,53336943,53337346,404,2,"647190","ENST00000406501.1",22873
"chr22",46606794,46614762,7969,"*",-1.41980502011736,2.45330323945866e-18,1.90008335896073e-15,"Intron (ENST00000447351.5/23151, intron 1 of 2)",22,46620386,46679785,59400,1,"23151","ENST00000406902.6",-5624
"chr7",90814964,90818302,3339,"*",1.97459340895784,2.4766001535729e-18,1.90903617051121e-15,"Intron (ENST00000380050.8/5218, intron 5 of 14)",7,90824605,90955796,131192,1,"5218","ENST00000487145.1",-6303
"chr2",75525518,75529367,3850,"*",1.59187431313477,2.66203375858143e-18,2.04229472011546e-15,"Promoter (1-2kb)",2,75524068,75542706,18639,1,"101927884","ENST00000451622.2",1450
"chr11",110290169,110298843,8675,"*",1.56308035736494,2.74104338125141e-18,2.0930375621767e-15,"Promoter (<=1kb)",11,109864295,110296612,432318,2,"5962","ENST00000645527.1",0
"chr14",88320019,88327782,7764,"*",-1.51001799451571,2.9940863982618e-18,2.27557561796865e-15,"Promoter (<=1kb)",14,88180103,88326907,146805,2,"54207","ENST00000340700.9",0
"chr3",159828410,159831323,2914,"*",2.40468055144413,3.28358367625177e-18,2.48188718800587e-15,"Intron (ENST00000476809.7/100505385, intron 4 of 9)",3,159839861,159897360,57500,1,"29970","ENST00000445224.6",-8538
"chr10",132786776,132791925,5150,"*",-1.59532483493411,3.29605971661759e-18,2.48188718800587e-15,"Promoter (<=1kb)",10,132783181,132786147,2967,2,"84504","ENST00000368592.8",-629
"chr3",190054095,190061880,7786,"*",1.37061747476526,3.65289260580317e-18,2.73790192567215e-15,"Intron (ENST00000319332.10/55214, intron 1 of 14)",3,189988907,190116648,127742,2,"55214","ENST00000444866.5",54768
"chr15",85403558,85408796,5239,"*",1.67708765563472,3.7037268034299e-18,2.76326901809108e-15,"Intron (ENST00000559362.5/11214, intron 1 of 14)",15,85380756,85521508,140753,1,"11214","ENST00000560256.1",22802
"chr14",51301460,51307179,5720,"*",1.57636974035334,3.89555159053745e-18,2.89311410247929e-15,"Exon (ENST00000669155.1/161342, exon 3 of 3)",14,51304416,51328386,23971,2,"161342","ENST00000557518.1",21207
"chr3",64219010,64227516,8507,"*",1.56037446363151,3.92533409364692e-18,2.90198165300547e-15,"Promoter (<=1kb)",3,64092236,64225466,133231,2,"166336","ENST00000638394.2",0
"chr7",94646456,94652266,5811,"*",1.91485757626447,4.13149210135759e-18,3.03883304153807e-15,"Promoter (1-2kb)",7,94585380,94644615,59236,2,"8910","ENST00000644674.1",-1841
"chr3",197301762,197304122,2361,"*",1.89707420754915,4.14781232267485e-18,3.03883304153807e-15,"Promoter (1-2kb)",3,197300575,197303755,3181,1,"100507086","ENST00000657499.1",1187
"chr7",66279086,66284228,5143,"*",1.59261598369044,4.22034844011585e-18,3.07811018853203e-15,"Intron (ENST00000480281.5/8460, intron 1 of 4)",7,66221604,66240847,19244,1,"8460","ENST00000451388.1",57482
"chr7",116268776,116274281,5506,"*",1.71930957195787,4.26807099320984e-18,3.09901967272596e-15,"Intron (ENST00000444244.1/ENST00000444244.1, intron 1 of 4)",7,116283841,116286195,2355,2,"102724434","ENST00000415502.1",11914
"chr1",118331140,118342960,11821,"*",1.18028597245545,4.36184239391518e-18,3.15303047181482e-15,"Distal Intergenic",1,118185349,118207051,21703,1,"105378930","ENST00000664031.1",145791
"chr7",131007104,131014014,6911,"*",1.38252634075453,4.58367692238774e-18,3.29872625239714e-15,"Exon (ENST00000702162.1/378805, exon 3 of 6)",7,131042836,131052550,9715,2,"378805","ENST00000416999.1",38536
"chr17",13567725,13574826,7102,"*",1.37824341803474,4.65697829046946e-18,3.33671468745994e-15,"Intron (ENST00000284110.2/9955, intron 1 of 1)",17,13496170,13556043,59874,2,"9955","ENST00000578576.1",-11682
"chr5",9346616,9351952,5337,"*",1.5102653817278,5.49761310572542e-18,3.92175124377505e-15,"Intron (ENST00000382496.10/9037, intron 3 of 22)",5,9237719,9380023,142305,2,"9037","ENST00000509486.2",28071
"chr9",5508662,5514241,5580,"*",1.47850746012206,5.60130715305106e-18,3.97827337077725e-15,"Promoter (<=1kb)",9,5510531,5571282,60752,1,"80380","ENST00000397747.5",0
"chr10",61896865,61905163,8299,"*",1.34543424442836,6.73831745058954e-18,4.76501583370059e-15,"Promoter (<=1kb)",10,61901684,62025352,123669,1,"84159","ENST00000644638.1",0
"chr1",119984335,119989057,4723,"*",1.56678039074221,6.80254459914185e-18,4.78960981094124e-15,"Promoter (<=1kb)",1,119950365,119987050,36686,2,"4853","ENST00000640021.1",0
"chrX",70166042,70178438,12397,"*",1.26864885855756,6.86490989940441e-18,4.81268651115789e-15,"Promoter (<=1kb)",23,70177483,70205704,28222,1,"347516","ENST00000333026.4",0
"chr1",115154142,115161411,7270,"*",1.38917482460998,7.20214411322456e-18,5.02743660641806e-15,"Distal Intergenic",1,115099580,115102686,3107,1,"105378916","ENST00000448680.2",54562
"chr6",113046548,113051410,4863,"*",1.77185221527775,7.54627392662021e-18,5.24514411450916e-15,"Exon (ENST00000670062.1/107986636, exon 2 of 7)",6,112988311,113084454,96144,1,"107986636","ENST00000670062.1",58237
"chr6",150761861,150768730,6870,"*",1.47895457125891,7.65411697025771e-18,5.27638884242306e-15,"Promoter (<=1kb)",6,150768686,150842056,73371,1,"57480","ENST00000475490.1",0
"chr3",197307861,197312718,4858,"*",1.52588165030992,7.66876800224316e-18,5.27638884242306e-15,"Distal Intergenic",3,197300575,197303755,3181,1,"100507086","ENST00000657499.1",7286
"chr7",32161220,32165042,3823,"*",1.59251601398036,7.68854963665815e-18,5.27638884242306e-15,"Intron (ENST00000396193.5/5137, intron 3 of 18)",7,31873332,32078010,204679,2,"5137","ENST00000464881.1",-83210
"chr4",2440818,2446704,5887,"*",-1.37168765151374,7.78929275752465e-18,5.32306521238486e-15,"Promoter (<=1kb)",4,2443197,2450356,7160,1,"402160","ENST00000514556.5",0
"chr1",59125299,59130308,5010,"*",1.84543824615629,7.96048965136756e-18,5.41729639894007e-15,"Exon (ENST00000634569.1/101926925, exon 5 of 6)",1,59132473,59146827,14355,2,"729467","ENST00000587839.2",16519
