"seqnames","start","end","width","strand","Conc","Conc_GFP","Conc_YAF","Fold","p.value","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chr7",150977218,150977618,401,"*",6.50189688101579,7.07270957913264,5.54353219167284,1.24230277644858,6.01506537796808e-09,5.30303201385111e-06,"Promoter (<=1kb)",7,150949415,150978136,28722,2,"3757","ENST00000532957.5",518
"chr6",53300727,53301127,401,"*",5.85531406854818,4.85315274339028,6.44099629204995,-1.32653595843987,6.22011983794124e-09,5.43528383219464e-06,"Intron (ENST00000370918.8/60481, intron 1 of 8)",6,53276993,53277071,79,1,"100847075","ENST00000579080.1",23734
"chr7",135678734,135679134,401,"*",4.70733756748538,3.16359873709343,5.43591516758795,-1.64676014680549,6.34094875133917e-09,5.49226282109414e-06,"Intron (ENST00000509448.5/105375521, intron 2 of 3)",7,135681237,135685685,4449,2,"26266","ENST00000491630.1",6551
"chr11",976797,977197,401,"*",5.82430136045881,6.45579827769804,4.67495180916223,1.3707778007286,6.68338478310729e-09,5.73852852394417e-06,"Exon (ENST00000529818.6/161, exon 5 of 7)",11,984191,987097,2907,1,"161","ENST00000690846.1",-6994
"chr17",81958097,81958497,401,"*",5.91820038506351,6.54380005662633,4.78893361408786,1.37873993937887,6.87492123005568e-09,5.8086647440494e-06,"Promoter (1-2kb)",17,81955515,81959810,4296,2,"147111","ENST00000477214.5",1313
"chr20",63023263,63023663,401,"*",5.62728033206379,6.32084556439021,4.24165945809665,1.51618584578754,6.89723824909413e-09,5.8086647440494e-06,"Intron (ENST00000606208.5/63930, intron 1 of 1)",20,63034383,63036353,1971,2,"100144596","ENST00000456634.1",12690
"chr11",61292080,61292480,401,"*",5.0027684677767,5.70584423366455,3.57625210767534,1.54260564677759,6.94154908547354e-09,5.8086647440494e-06,"Promoter (2-3kb)",11,61286263,61295026,8764,2,"220001","ENST00000538579.1",2546
"chr22",24247546,24247946,401,"*",4.8227241490213,5.56181474774983,3.22708942028217,1.60841097759192,7.04512223092363e-09,5.84579377584757e-06,"Promoter (2-3kb)",22,24232973,24245082,12110,2,"2687","ENST00000424217.1",-2464
"chr20",62467232,62467632,401,"*",5.99423944228725,6.59955165765267,4.93140920669781,1.35079172256634,7.26902297901878e-09,5.9813155582856e-06,"Intron (ENST00000252997.3/140628, intron 3 of 6)",20,62463497,62475995,12499,2,"140628","ENST00000252997.3",8363
"chr8",141411916,141412316,401,"*",5.58422414474706,6.21931182951696,4.42246715189249,1.44420131176168,7.3574162248739e-09,6.00401647005371e-06,"Promoter (1-2kb)",8,141413418,141432415,18998,1,"11156","ENST00000329397.6",-1102
"chr7",71308170,71308570,401,"*",4.62839743194986,2.9148400301075,5.38976160422161,-1.67531956530147,7.59056745621235e-09,6.09407812437647e-06,"Promoter (<=1kb)",7,71307672,71307770,99,2,"100500836","ENST00000584357.2",-400
"chr1",922162,922562,401,"*",5.80442140320888,6.44179594893731,4.63469019713438,1.40631508707013,7.59121355956235e-09,6.09407812437647e-06,"Promoter (1-2kb)",1,923923,944574,20652,1,"148398","ENST00000616016.5",-1361
"chr7",2499026,2499426,401,"*",4.80887304893571,5.55287521994826,3.18820346740288,1.62900805299252,7.77115797379722e-09,6.18822323103778e-06,"Distal Intergenic",7,2512529,2528427,15899,1,"3955","ENST00000402506.5",-13103
"chr17",79480133,79480533,401,"*",5.09327296630219,5.77600116189288,3.75256795690994,1.51412523731263,8.3638337861661e-09,6.6068934057089e-06,"Promoter (2-3kb)",17,79089345,79482598,393254,2,"146713","ENST00000583458.5",2065
"chr2",37711558,37711958,401,"*",4.40528407015867,2.50977302466152,5.19707449846522,-1.73290650085324,8.64917759895704e-09,6.77807217838267e-06,"Intron (ENST00000453555.1/10602, intron 2 of 3)",2,37646484,37738468,91985,2,"10602","ENST00000453555.1",26510
"chr15",43911354,43911754,401,"*",5.01221371817145,3.65304576276247,5.6994473061268,-1.54245455218003,8.78446469239616e-09,6.82988671383135e-06,"Promoter (1-2kb)",15,43901914,43909927,8014,2,"84978","ENST00000479319.1",-1427
"chr15",87669041,87669441,401,"*",4.06558514432276,1.32439028715438,4.95345278551848,-1.81714450393248,9.24953607272009e-09,7.13529446009787e-06,"Intron (ENST00000665121.1/105370956, intron 1 of 4)",15,87325829,87703825,377997,2,"105370956","ENST00000665121.1",34384
"chr9",136666989,136667389,401,"*",5.81087900797399,6.39843399064221,4.80307349268347,1.35193096034111,9.39738293513722e-09,7.19315027737457e-06,"Promoter (1-2kb)",9,136665792,136672678,6887,1,"51162","ENST00000371698.3",1197
"chr5",14190189,14190589,401,"*",5.16716224014498,3.89115534595414,5.83352176665174,-1.52546324072757,9.6914652508015e-09,7.30584136088163e-06,"Intron (ENST00000698541.1/7204, intron 1 of 36)",5,14183798,14399400,215603,1,"7204","ENST00000509967.6",6391
"chr15",40940372,40940772,401,"*",5.13361840085596,5.81205786504828,3.81021913249391,1.52684748519045,9.69258490080709e-09,7.30584136088163e-06,"Distal Intergenic",15,40930880,40934921,4042,1,"54567","ENST00000559440.1",9492
"chr20",62764868,62765268,401,"*",5.87678132641154,6.47509146006426,4.835981092601,1.34810648878066,9.87172293360729e-09,7.38449746901705e-06,"Distal Intergenic",20,62756631,62762771,6141,1,"4923","ENST00000482259.1",8237
"chr3",197302697,197303097,401,"*",4.80869087706334,3.26566044190276,5.53712179783187,-1.61743820942903,1.02103804127517e-08,7.58040137380395e-06,"Promoter (2-3kb)",3,197300575,197303755,3181,1,"100507086","ENST00000657499.1",2122
"chr2",75525682,75526082,401,"*",4.39330214421794,2.27304765497924,5.217046339909,-1.75194818003376,1.03474721590855e-08,7.62485146218224e-06,"Promoter (1-2kb)",2,75524068,75542706,18639,1,"101927884","ENST00000451622.2",1614
"chr22",50013896,50014296,401,"*",5.02447280369431,5.76094218636042,3.4419888036363,1.6022170986416,1.07106812502776e-08,7.83403028159194e-06,"Promoter (1-2kb)",22,49991811,50012765,20955,2,"400935","ENST00000695951.1",-1131
"chr2",205703914,205704314,401,"*",4.46194529877364,2.49667941455464,5.26426922772972,-1.72560297172829,1.1408980644428e-08,8.28342328523611e-06,"Intron (ENST00000360409.7/8828, intron 2 of 16)",2,205722265,205723922,1658,1,"8828","ENST00000477199.1",-17951
"chr3",197309941,197310341,401,"*",5.18214744523123,3.93979446685228,5.83962033967201,-1.5180716347618,1.16453106456112e-08,8.39329389612365e-06,"Distal Intergenic",3,197300575,197303755,3181,1,"100507086","ENST00000657499.1",9366
"chr8",140834584,140834984,401,"*",4.96897725840806,3.53912051392977,5.6728152926962,-1.60904387633315,1.21230462023192e-08,8.62615574300691e-06,"Intron (ENST00000522684.5/5747, intron 7 of 31)",8,140659071,140846290,187220,2,"5747","ENST00000524202.5",11306
"chr14",32693079,32693479,401,"*",4.10328807414889,1.75109687499488,4.95460869367083,-1.78911201693323,1.22084275519091e-08,8.62615574300691e-06,"Promoter (<=1kb)",14,32693401,32732584,39184,1,"9472","ENST00000557396.5",0
"chr8",142788271,142788671,401,"*",5.30520511047633,5.93777910095889,4.15214829575093,1.47818879233689,1.22304774464865e-08,8.62615574300691e-06,"Promoter (1-2kb)",8,142784882,142786539,1658,2,"8581","ENST00000301263.5",-1732
"chr17",81440580,81440980,401,"*",5.44130676761311,6.14410579243899,4.01600078507862,1.53261413648067,1.26227677582474e-08,8.76999798835855e-06,"Promoter (2-3kb)",17,81443465,81444273,809,1,"57597","ENST00000585224.1",-2485
"chr7",22564155,22564555,401,"*",5.08025643576013,3.81761142104297,5.74311895966574,-1.49630830961616,1.26602519921232e-08,8.76999798835855e-06,"Promoter (<=1kb)",7,22563337,22573996,10660,1,"100506178","ENST00000435127.1",818
"chr4",57102217,57102617,401,"*",5.19165612625257,3.91281920460935,5.85875108641858,-1.50980564559979,1.27008741197796e-08,8.76999798835855e-06,"Intron (ENST00000295666.6/3490, intron 1 of 4)",4,57109762,57205299,95538,1,"255130","ENST00000499667.6",-7145
"chr8",127743012,127743412,401,"*",5.62877732250424,4.56185341226075,6.23537524739834,-1.36698865597325,1.3238648185044e-08,9.02904140165751e-06,"Downstream (<=300bp)",8,127739073,127741434,2362,1,"4609","ENST00000707117.1",3939
"chr9",136974335,136974735,401,"*",4.87126317498856,5.58819727502885,3.38248711650354,1.58006678871473,1.33478603070861e-08,9.02904140165751e-06,"Promoter (<=1kb)",9,136975092,136979021,3930,1,"124902312","ENST00000640716.1",-357
"chr1",2474402,2474802,401,"*",4.91515833852042,5.6417214143411,3.38111221360738,1.601048155739,1.3350347822021e-08,9.02904140165751e-06,"Promoter (1-2kb)",1,2476289,2505532,29244,1,"9651","ENST00000378486.8",-1487
"chr6",167767975,167768375,401,"*",5.4953969519679,6.08300368649734,4.48743504679055,1.38483109201672,1.41039249820134e-08,9.47380789506099e-06,"Exon (ENST00000392115.2/ENST00000392115.2, exon 1 of 1)",6,167751310,167752105,796,1,"107986547","ENST00000700873.1",16665
"chr9",136283821,136284221,401,"*",5.29201956243862,5.97471612118634,3.95144316552491,1.50005064128384,1.43476041428694e-08,9.57237248834604e-06,"Intron (ENST00000638797.2/399693, intron 9 of 25)",9,136281385,136304070,22686,2,"399693","ENST00000563590.2",19849
"chr20",64041141,64041541,401,"*",6.53311586342201,7.05358952573769,5.71090326657797,1.16711468830867,1.45757474672084e-08,9.65931849937643e-06,"Distal Intergenic",20,64038140,64039778,1639,1,"284739","ENST00000358393.1",3001
"chr3",184593363,184593763,401,"*",5.99235720511123,6.58115613864978,4.9807863128576,1.30910654953599,1.47557173395163e-08,9.7133936102568e-06,"Distal Intergenic",3,184579748,184580700,953,1,"2049","ENST00000473079.1",13615
"chr4",1603697,1604097,401,"*",4.90833143546229,5.60203200708402,3.52213851969561,1.54261368022988,1.49944179553141e-08,9.79835883237465e-06,"Distal Intergenic",4,1574055,1580527,6473,2,"152877","ENST00000466692.3",-23170
"chr4",106062438,106062838,401,"*",4.36873269078332,2.20378559605578,5.19818424158422,-1.74741936443655,1.52282216780152e-08,9.79835883237465e-06,"Intron (ENST00000394708.7/93627, intron 25 of 25)",4,106003317,106022478,19162,2,"101929577","ENST00000513220.1",-39960
"chr4",53777249,53777649,401,"*",4.97190220067898,3.47401685907511,5.69080342954508,-1.5850802714192,1.52540114199783e-08,9.79835883237465e-06,"Intron (ENST00000507166.5/5156, intron 12 of 23)",4,53573626,53701405,127780,2,"84708","ENST00000513421.5",-75844
"chr7",116588170,116588570,401,"*",5.17979408414461,3.98627819476266,5.82389400696046,-1.47662299295588,1.52817165966427e-08,9.79835883237465e-06,"Intron (ENST00000650435.1/100996266, intron 3 of 5)",7,116570960,116573744,2785,2,"100996266","ENST00000450063.1",-14426
"chr20",63381730,63382130,401,"*",5.06089211979664,5.71601445578704,3.82727702063888,1.53949474252929,1.55444638326975e-08,9.88207468134081e-06,"Distal Intergenic",20,63344069,63377993,33925,2,"1137","ENST00000463705.5",-3737
"chr21",45386850,45387250,401,"*",6.08604736165556,6.64795122997118,5.15309115501115,1.27197048047826,1.56124410108076e-08,9.88207468134081e-06,"Distal Intergenic",21,45405165,45513720,108556,1,"80781","ENST00000651438.1",-17915
"chr19",33269127,33269527,401,"*",5.44802877324287,6.10467765286866,4.20874660728225,1.42524491334887,1.58637783116119e-08,9.97720508309032e-06,"Distal Intergenic",19,33299934,33302534,2601,2,"1050","ENST00000498907.3",33007
"chr17",50601957,50602357,401,"*",5.8981944108359,6.46581648519116,4.9489991620613,1.26625034098082,1.60242290114414e-08,1.00143317787832e-05,"Promoter (2-3kb)",17,50599725,50607510,7786,1,"8913","ENST00000506520.1",2232
"chr15",44102582,44102982,401,"*",5.41806493632369,4.2315245344021,6.06020717758905,-1.44440541974625,1.6180853732014e-08,1.00486154667077e-05,"Intron (ENST00000417257.6/84978, intron 1 of 13)",15,43873275,44194446,321172,2,"84978","ENST00000484674.5",91464
"chr7",130292880,130293280,401,"*",4.96603709324076,3.61187319638892,5.65205664885502,-1.54192065874348,1.73893239111179e-08,1.0685009773507e-05,"Promoter (<=1kb)",7,130293134,130324180,31047,1,"51200","ENST00000445470.6",0
"chr10",73953577,73953977,401,"*",4.92900152586101,3.46042723445409,5.64151876939092,-1.55151498674875,1.74220349348263e-08,1.0685009773507e-05,"Distal Intergenic",10,73909969,73922777,12809,2,"414236","ENST00000409178.5",-30800
"chr15",65057152,65057552,401,"*",6.50141178613947,5.67220268712419,7.02463477041933,-1.16262703102211,1.78735971854647e-08,1.08942884770812e-05,"Intron (ENST00000220062.9/51285, intron 4 of 4)",15,65054228,65067943,13716,2,"51285","ENST00000421977.7",10391
"chr19",10290201,10290601,401,"*",5.36504585615271,5.98236012048606,4.26339576469042,1.40326361616092,1.81372244052459e-08,1.09871522222257e-05,"Promoter (<=1kb)",19,10290024,10291708,1685,1,"7087","ENST00000586004.1",177
"chr1",1143369,1143769,401,"*",5.36420834131652,6.04888423061959,4.01555779381415,1.47920858899867,1.85737148952388e-08,1.11829619279614e-05,"Exon (ENST00000416774.1/254099, exon 3 of 3)",1,1137017,1144056,7040,1,"254099","ENST00000416774.1",6352
"chr6",158405471,158405871,401,"*",5.12830943555607,3.87553300466957,5.78856281466392,-1.46633625189154,1.89238367367752e-08,1.1324712042804e-05,"Intron (ENST00000619713.1/ENST00000619713.1, intron 1 of 1)",6,158461650,158498693,37044,1,"56995","ENST00000613390.1",-55779
"chr17",29004557,29004957,401,"*",5.51541139550636,6.19008382446875,4.207001663898,1.46696552347891,1.92506759463892e-08,1.14509050861347e-05,"Promoter (<=1kb)",17,28955131,29005913,50783,2,"124925","ENST00000442608.7",956
"chr17",59761759,59762159,401,"*",4.06844087829734,1.36818370984845,4.95294844736035,-1.77583452184042,1.9847529719911e-08,1.17111467935697e-05,"Intron (ENST00000585847.6/81671, intron 4 of 10)",17,59735338,59840106,104769,1,"81671","ENST00000592619.5",26421
"chr2",71948982,71949382,401,"*",5.12963422928321,3.905285279304,5.78224406440286,-1.45802268024526,1.99253879941637e-08,1.17111467935697e-05,"Distal Intergenic",2,72129393,72143084,13692,2,"56603","ENST00000412253.1",193702
"chr17",43900662,43901062,401,"*",5.63863332331953,6.23699313633865,4.59767834038312,1.32561783470814,2.09013753389914e-08,1.22120923297201e-05,"Promoter (<=1kb)",17,43875357,43900598,25242,2,"4355","ENST00000377184.7",-64
"chr11",61549827,61550227,401,"*",5.34579993839336,6.03166480159979,3.9922721137052,1.47894024872387,2.12175161973286e-08,1.23238822609213e-05,"Intron (ENST00000539008.6/9066, intron 3 of 12)",11,61539516,61542259,2744,2,"9066","ENST00000540906.1",-7568
"chr11",86726386,86726786,401,"*",4.49909618235285,2.77910766110104,5.26161412570994,-1.69600599292819,2.16081850466073e-08,1.24561504857952e-05,"Promoter (<=1kb)",11,86727355,86765265,37911,1,"102724775","ENST00000532979.1",-569
"chr11",72585728,72586128,401,"*",5.93600952197067,6.55224449960914,4.83790674900209,1.3311134110595,2.16975338109089e-08,1.24561504857952e-05,"Promoter (1-2kb)",11,72584572,72587979,3408,1,"105369378","ENST00000545254.1",1156
"chr3",183479005,183479405,401,"*",5.94268336859335,6.56150479353188,4.83606055157552,1.31225996971404,2.18895928883957e-08,1.24937698322889e-05,"Distal Intergenic",3,183453814,183453944,131,1,"109617007","ENST00000362493.1",25191
"chr16",56348931,56349331,401,"*",5.65259405682424,6.25517237884153,4.59841803892633,1.3379619068073,2.30713017877749e-08,1.30394106603815e-05,"Intron (ENST00000262493.12/2775, intron 6 of 8)",16,56340296,56348132,7837,1,"2775","ENST00000564798.2",8635
"chr1",182956025,182956425,401,"*",5.51309099351795,4.38200198854159,6.13923015242375,-1.38219839199833,2.31909611708444e-08,1.30394106603815e-05,"Promoter (2-3kb)",1,182899865,182953525,53661,2,"81626","ENST00000488956.5",-2500
"chr4",1758574,1758974,401,"*",5.65508105661878,6.28665354485224,4.50547179225252,1.41568946518768,2.32417439005402e-08,1.30394106603815e-05,"Distal Intergenic",4,1744439,1745076,638,1,"10460","ENST00000484264.1",14135
"chr3",170726411,170726811,401,"*",5.49003957220455,4.41874409168847,6.09800520544011,-1.36002535102416,2.35783303938096e-08,1.31535112979975e-05,"Intron (ENST00000486975.1/5010, intron 3 of 3)",3,170692014,170733921,41908,2,"124906302","ENST00000660477.1",7110
"chr9",77018581,77018981,401,"*",4.69754495963596,5.41707799203571,3.19671899784775,1.56801524304897,2.402363278163e-08,1.32940875535323e-05,"Promoter (<=1kb)",9,77019655,77020953,1299,1,"442425","ENST00000376708.1",-674
"chr14",104640089,104640489,401,"*",4.94852772886192,5.63026256692825,3.61185418759435,1.50083769769308,2.41521513721419e-08,1.32940875535323e-05,"Distal Intergenic",14,104661120,104665558,4439,2,"101929634","ENST00000564585.1",25069
"chr1",163164228,163164628,401,"*",4.88102209604067,3.34674867173885,5.60763260105483,-1.5710754386451,2.42342241359889e-08,1.32940875535323e-05,"Promoter (2-3kb)",1,163161675,163213023,51349,1,"101928404","ENST00000415437.1",2553
"chr17",76138490,76138890,401,"*",5.89271069810743,6.48171221630246,4.88052535260534,1.28140048307679,2.45256092140578e-08,1.33796005801906e-05,"Promoter (<=1kb)",17,76138432,76145682,7251,1,"100507218","ENST00000662723.1",58
"chr11",36420814,36421214,401,"*",4.7444329578571,3.14795151369231,5.48369134517568,-1.63613983212168,2.51730843688016e-08,1.36573664656275e-05,"Intron (ENST00000529034.5/79899, intron 3 of 3)",11,36401065,36462439,61375,1,"79899","ENST00000527487.1",19749
"chr1",85451099,85451499,401,"*",5.11811290476439,3.91999477632777,5.76349783532272,-1.44841254802352,2.54147450076875e-08,1.36989263904499e-05,"Intron (ENST00000426972.8/23576, intron 2 of 6)",1,85318485,85465159,146675,2,"23576","ENST00000284031.13",13660
"chr22",41913150,41913550,401,"*",5.29193443913805,5.98249252830118,3.91895205769877,1.46494617739342,2.55271561832127e-08,1.36989263904499e-05,"Promoter (1-2kb)",22,41911293,41914566,3274,2,"440829","ENST00000457093.1",1016
"chr1",18820730,18821130,401,"*",5.79121551853941,6.39281624018775,4.74011760677185,1.32355166368458,2.59315140706725e-08,1.37975749642325e-05,"Distal Intergenic",1,18839599,18859660,20062,2,"80834","ENST00000375371.4",38530
"chr17",71251410,71251810,401,"*",4.55556207609331,2.9857835210353,5.28947160971214,-1.60692736782419,2.59904492854839e-08,1.37975749642325e-05,"Distal Intergenic",17,71098834,71202203,103370,2,"101928165","ENST00000662323.1",-49207
"chr17",78124879,78125279,401,"*",5.14403229296733,5.83398948922472,3.77355900305992,1.49114273573408,2.62806746259042e-08,1.38770394326793e-05,"Promoter (<=1kb)",17,78112933,78124547,11615,2,"11322","ENST00000698545.1",-332
"chr20",41363959,41364359,401,"*",4.95177568320674,5.6644210564129,3.48262018529393,1.5490910744571,2.73866750837916e-08,1.43841227187433e-05,"Promoter (2-3kb)",20,41359962,41366818,6857,2,"90187","ENST00000332312.4",2459
"chr2",235149081,235149481,401,"*",4.71673031763457,5.42155529047239,3.28253449239672,1.55710972421639,2.76512788661526e-08,1.44462570254055e-05,"Distal Intergenic",2,235177896,235178905,1010,1,"124907998","ENST00000449362.1",-28415
